,Prec,ETo,T,Wilzsch,BachOst,KleineBockau
2013-05-15,0.3,4.3554568683943105,13.516666666666666,1.8903963924935507,1.5716364598491865,1.3435793722394913
2013-05-16,0.0,4.310965197609419,13.670833333333334,1.7801232695980937,1.5614168540812279,1.2927838754227616
2013-05-17,0.1,3.4321871787438516,14.200000000000001,1.5595770238071798,1.438781584865723,1.2381402349077943
2013-05-18,27.1,1.672853633736915,8.729166666666666,6.628202351180513,6.184283635401508,1.9483151544174553
2013-05-19,23.6,3.755797096684168,12.891666666666666,5.428982139692416,3.5865193808704854,1.713385981640079
2013-05-20,0.30000000000000004,2.37221696592823,7.766666666666667,10.084083256207785,8.434118269612382,2.8064511991243335
2013-05-21,0.1,2.026838651416737,7.7124999999999995,3.3712068999468325,2.453366847466596,1.8326784362854296
2013-05-22,11.4,2.267256946802065,4.5,3.45785006793612,2.5064492657758963,1.8311391788061349
2013-05-23,0.2,3.438155955858785,3.2541666666666664,3.6173522635527635,2.838007672972615,1.8234428914096608
2013-05-24,1.7999999999999998,3.201547049099434,1.3958333333333333,2.548096804048599,2.1041143008334435,1.7351279935351185
2013-05-25,2.0,1.3181566660283937,3.6916666666666664,2.3157355808046,1.7915729593861622,1.6420029160377803
2013-05-26,33.4,2.429230376821504,2.1125000000000003,6.7995195242502415,9.989978833178991,2.3277421230636355
2013-05-27,12.1,2.6273620169700918,5.104166666666667,20.55412244254967,30.440104511178728,5.092633370247008
2013-05-28,0.0,4.163524924019264,8.070833333333335,6.334797077762243,6.495105172641884,3.466792657741824
2013-05-29,0.8,3.25399527203194,8.2125,3.601598960281984,2.99404683159148,3.017329473787728
2013-05-30,33.8,3.124369161361412,5.3500000000000005,5.783431463284957,5.573025532477841,4.671454042474955
2013-05-31,29.900000000000002,3.5701667224992404,8.904166666666667,30.96902506744383,46.38265643603651,24.800901320768432
2013-06-01,63.2,1.3517076158114347,7.520833333333333,25.559734556839885,32.66500198438947,23.006896728650286
2013-06-02,63.9,3.849043958534378,5.108333333333333,74.18033593919225,91.9103055959783,65.26028416403354
2013-06-03,12.3,3.621588047738339,4.4624999999999995,21.86755410275092,27.116682100806983,31.39642721236195
2013-06-04,0.0,4.482058246947366,7.879166666666666,8.047968808459524,10.151375843365525,17.75937557454923
2013-06-05,0.0,5.159545856877355,9.9625,4.529074690349132,5.157725889667946,11.066491647390318
2013-06-06,0.0,5.0406931896671265,11.237499999999999,3.255026288324833,3.4450985580103186,8.106114700336498
2013-06-07,1.0,5.143781746986433,12.65,3.1545989799736134,2.99404683159148,6.916268668841581
2013-06-08,0.6,3.2030139702213303,14.041666666666666,3.2471496366894432,2.7416324910702476,5.621175907199877
2013-06-09,13.2,3.257683227344215,13.495833333333332,5.306894039343875,7.360100542399788,4.869825850119079
2013-06-10,12.399999999999999,3.459971833945541,10.299999999999999,7.012189118405765,9.390891652334965,4.623929467801727
2013-06-11,0.0,3.5585081069109963,11.095833333333333,4.8500482444912665,5.851832252943511,3.885470692110023
2013-06-12,0.0,3.328198534182546,13.358333333333334,2.9990351101746646,3.135434581293822,3.315945424770929
2013-06-13,0.0,4.463727985750512,16.770833333333332,2.443731169879684,2.5880407461304404,2.9776935936958857
2013-06-14,6.8,4.727156679704182,11.033333333333333,2.6642774156705986,2.4996692684217487,2.7835547441198227
2013-06-15,0.0,4.498974473869701,13.470833333333333,2.303920603351515,2.1272655113110197,2.3837326138729855
2013-06-16,0.0,5.3846352569666465,13.858333333333334,1.9829470492093808,2.1272655113110197,2.1874772852628923
2013-06-17,0.0,5.900499816739798,19.275000000000002,1.8903963924935507,2.0925386955946554,2.0295109864502585
2013-06-18,0.0,6.468461478188916,23.754166666666666,1.7742157808715513,1.8494509855801031,1.8430684242706699
2013-06-19,0.0,5.305135826095473,23.825,1.5733611641691119,1.6295144860431274,1.6847173110882123
2013-06-20,22.9,4.676656511379346,21.65833333333333,47.34458381741921,2.187557878026194,1.8723143163772722
2013-06-21,3.8999999999999995,2.436657393733053,14.5875,101.54579288344524,4.138047360762005,2.518032828941461
2013-06-22,0.0,3.3302960519777827,14.549999999999999,2.1562333851879565,2.1041143008334435,1.7576396341698057
2013-06-23,0.0,3.2261196037519,13.179166666666667,1.8313215052281273,1.6295144860431274,1.566194485182509
2013-06-24,0.1,3.89772089427798,11.245833333333332,1.5595770238071798,1.5716364598491865,1.4536362820090731
2013-06-25,41.4,2.731439109664534,7.158333333333334,7.057479865309257,9.450390263262337,2.8841837018287233
2013-06-26,16.6,2.99109434193723,5.495833333333334,10.90719335210602,17.687094853816642,4.205059026248616
2013-06-27,0.0,1.9428805112463918,7.916666666666667,4.093889687493846,4.756184680513296,2.7518075586093667
2013-06-28,0.0,2.089947529999222,9.020833333333334,2.5461276411397518,2.460047625347268,2.3252408296597813
2013-06-29,8.7,3.509401564343779,8.637500000000001,2.386625445523108,2.191262071702606,2.2259587222452635
2013-06-30,0.0,3.0690116711778175,7.7625,3.2215505188744262,2.5112448736605373,2.3287041589881947
2013-07-01,0.0,5.2239710159479325,12.970833333333333,2.148356733552567,2.069387485117079,2.0658759443985995
2013-07-02,0.0,6.219334845222672,15.458333333333334,1.886458066675856,1.7684217489085858,1.937925166432215
2013-07-03,0.1,3.716896510776,15.545833333333334,1.7308941968769076,1.5716364598491865,1.8251745560738675
2013-07-04,0.1,3.494871664688247,14.920833333333333,1.5595770238071798,1.5716364598491865,1.7441711312259758
2013-07-05,0.5,4.992090330162039,14.4375,1.5595770238071798,1.5716364598491865,1.7955438495974414
2013-07-06,0.0,5.415713053588186,14.987499999999999,1.5635153496248746,1.5716364598491865,1.6683627003707044
2013-07-07,0.0,5.751373643207234,14.583333333333334,1.4552113896382648,1.5716364598491865,1.5427208086232627
2013-07-08,0.0,5.648033980451651,14.870833333333332,1.3272158005631804,1.5716364598491865,1.440360186250155
2013-07-09,0.0,5.190267336377303,16.058333333333334,1.2760175649331469,1.5716364598491865,1.3478123303075522
2013-07-10,0.0,4.0792964043961835,15.137500000000001,1.2760175649331469,1.5716364598491865,1.3183740310160383
2013-07-11,0.0,3.3422227687235955,9.741666666666667,1.2760175649331469,1.5409776425453103,1.274505192856135
2013-07-12,0.0,3.2800027682343944,11.1625,1.2760175649331469,1.4592207964016406,1.196965097336657
2013-07-13,0.0,3.3211629755999494,12.195833333333333,1.2760175649331469,1.3570247387220533,1.138088498753629
2013-07-14,0.0,3.705857852650988,13.441666666666665,1.2760175649331469,1.1117542002910439,1.0670902475211541
2013-07-15,0.0,5.019985902344912,12.116666666666667,1.2760175649331469,1.1219738060590025,1.0547761876867952
2013-07-16,0.0,5.110815696005788,14.387500000000001,1.189374396943859,1.0810953829871677,0.976274056242758
2013-07-17,0.0,4.912620138931934,16.3,1.1519603016757576,1.0810953829871677,0.9458737210266848
2013-07-18,0.0,5.888050320261175,16.854166666666668,1.0712246224130122,1.0810953829871677,0.8914224876966295
2013-07-19,0.0,4.73437159421113,16.920833333333334,0.9924581060591144,1.0810953829871677,0.8696804758015897
2013-07-20,0.0,5.083838708979562,14.920833333333334,0.9924581060591144,1.0810953829871677,0.8298521885248354
2013-07-21,0.0,5.96163920937705,17.704166666666666,0.9924581060591144,1.0810953829871677,0.8011835179729689
2013-07-22,0.0,6.7130711918774555,19.770833333333332,0.9924581060591144,1.0810953829871677,0.7355726679180259
2013-07-23,0.0,6.256581280410724,19.3875,0.9924581060591144,1.0810953829871677,0.7271067517819042
2013-07-24,0.8999999999999999,3.87198074196511,19.554166666666667,0.9924581060591144,1.0810953829871677,0.6867012429504145
2013-07-25,0.0,5.438906036831835,18.358333333333334,0.9924581060591144,1.0810953829871677,0.6795821771086759
2013-07-26,0.0,4.3103220891153535,21.287499999999998,0.9924581060591144,1.0635666093398597,0.66341997357608
2013-07-27,0.0,5.268281606920329,24.7375,0.9353523817025383,0.9934515147506283,0.6093535546158484
2013-07-28,1.9000000000000001,5.460983256242882,24.041666666666668,0.890061634799047,1.0022159015742822,0.6020420815891978
2013-07-29,32.6,3.93527830478144,15.475,3.2983478723194772,2.686466463817965,0.667268117274317
2013-07-30,0.8,3.871496548546997,14.491666666666667,1.6777267983380264,1.3379415266569652,0.021742011895039742
2013-07-31,0.5,4.311363957399824,14.475,1.2760175649331469,1.0810953829871677,0.0
2013-08-01,0.0,5.032190973147191,18.170833333333334,1.1145462064076561,1.0810953829871677,0.0
2013-08-02,0.0,7.2039814883194,22.8875,0.9924581060591144,1.0810953829871677,0.0
2013-08-03,0.0,5.9015555567925935,23.229166666666668,0.9924581060591144,1.0022159015742822,0.0
2013-08-04,0.0,5.395510721670547,18.395833333333332,0.9924581060591144,0.9934515147506284,0.0
2013-08-05,0.0,4.907615530964192,18.991666666666667,0.9904889431502669,0.9496295806323587,0.16162203532595915
2013-08-06,10.3,5.471524207969607,20.420833333333334,0.9963964318768092,0.9408321206508797,0.6564933149192531
2013-08-07,0.0,3.2045343766591894,18.979166666666668,1.0948545773191816,1.101534594523085,0.809072212554355
2013-08-08,0.0,4.271710904963257,17.770833333333332,0.9924581060591144,0.9934515147506283,0.609930776170584
2013-08-09,10.5,2.8635630491910637,11.841666666666667,1.118484532225351,0.9934515147506284,0.6984380812300378
2013-08-10,3.2,3.5831132868601236,13.154166666666667,1.0928854144103342,1.0635666093398597,0.6934354944223294
2013-08-11,0.0,2.835176659140059,10.754166666666668,0.9924581060591144,0.9934515147506283,0.6078142971365535
2013-08-12,0.2,3.1891913950176476,12.633333333333333,0.9924581060591144,0.6866979759227412,0.545666776410024
2013-08-13,3.5,3.2096926719863843,9.929166666666665,0.9885197802414195,0.6604048154517794,0.544319926115641
2013-08-14,0.0,3.549068762623098,9.266666666666667,0.9274757300671485,0.6604048154517794,0.5264260579188383
2013-08-15,0.0,2.1008140293742565,11.029166666666667,0.8368942362601657,0.6779335890990872,0.4740913036228135
2013-08-16,0.0,4.391376700620016,15.770833333333334,0.6931453439143019,0.6604048154517794,0.42810598642887987
2013-08-17,0.0,4.612005623279874,17.724999999999998,0.7561585569974203,0.6604048154517794,0.41983247747767005
2013-08-18,0.0,4.400121926263189,17.625,0.7561585569974203,0.6604048154517794,0.3953967649938643
2013-08-19,8.2,2.7867308203220142,13.733333333333334,0.8821849831636571,0.6954623627463951,0.43599468101026595
2013-08-20,4.2,2.5114572252519993,9.700000000000001,0.9924581060591144,0.7129911363937029,0.4615848366035429
2013-08-21,0.0,3.415567733042345,11.245833333333332,0.9058149380698265,0.6604048154517794,0.43041487264782213
2013-08-22,0.0,3.4185355742614467,13.229166666666666,0.7561585569974203,0.6604048154517794,0.3894321422615967
2013-08-23,0.0,3.5282341373782606,13.008333333333333,0.7561585569974203,0.6604048154517794,0.38250548360476994
2013-08-24,0.0,4.229236575567662,14.1,0.7561585569974203,0.6604048154517794,0.3694217950307637
2013-08-25,3.3,3.698200786030399,11.879166666666668,0.7561585569974203,0.6604048154517794,0.36845975910620443
2013-08-26,3.2,3.4597855078218624,10.85,0.7817576748124372,0.6604048154517794,0.41887044155311076
2013-08-27,0.0,3.20060577600777,11.104166666666666,0.7600968828151152,0.6604048154517794,0.38981695663142046
2013-08-28,1.7,3.0974640751460223,10.825000000000001,0.7561585569974203,0.6604048154517794,0.32651499279541984
