,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1975-06-01,9.5,2.1,16.1,0.0,,,74.0,,,8.8,
1975-06-02,11.1,2.2,17.0,0.0,,,67.0,,,8.9,
1975-06-03,12.8,6.8,18.9,0.0,,,56.0,,,8.5,
1975-06-04,10.6,5.5,16.5,0.2,,,73.0,,,9.5,
1975-06-05,12.2,8.5,17.5,0.0,,,61.0,,,8.5,
1975-06-06,13.1,4.0,21.3,0.0,,,62.0,,,9.2,
1975-06-07,18.4,6.1,23.2,0.0,,,49.0,,,10.0,
1975-06-08,17.8,11.8,24.4,0.0,,,54.0,,,10.9,
1975-06-09,15.0,13.8,17.8,11.9,,,92.0,,,15.9,
1975-06-10,14.8,13.6,19.7,9.3,,,93.0,,,15.9,
1975-06-11,15.5,13.0,19.8,0.3,,,94.0,,,16.5,
1975-06-12,18.6,10.2,27.5,0.0,,,72.0,,,14.5,
1975-06-13,20.8,12.9,27.0,0.0,,,63.0,,,15.7,
1975-06-14,17.8,14.8,21.4,0.3,,,82.0,,,16.7,
1975-06-15,19.9,15.6,27.0,0.1,,,70.0,,,16.9,
1975-06-16,17.9,15.0,23.5,2.5,,,76.0,,,16.4,
1975-06-17,17.5,12.2,22.1,1.2,,,65.0,,,12.8,
1975-06-18,13.9,12.2,17.2,19.8,,,87.0,,,14.1,
1975-06-19,15.5,12.2,17.5,0.7,,,92.0,,,15.9,
1975-06-20,19.3,13.5,23.8,1.8,,,78.0,,,17.1,
1975-06-21,20.6,17.5,26.4,1.5,,,83.0,,,20.5,
1975-06-22,20.7,17.5,29.9,3.7,,,85.0,,,19.5,
1975-06-23,22.8,17.3,29.6,0.0,,,72.0,,,20.0,
1975-06-24,21.0,17.0,28.8,9.0,,,80.0,,,20.1,
1975-06-25,17.7,16.1,23.2,0.0,,,72.0,,,14.7,
1975-06-26,20.0,11.6,26.0,0.0,,,67.0,,,15.7,
1975-06-27,16.4,14.0,18.5,0.0,,,73.0,,,13.7,
1975-06-28,13.9,13.0,16.4,0.0,,,71.0,,,11.3,
1975-06-29,13.4,12.0,17.4,3.2,,,79.0,,,12.4,
1975-06-30,13.1,11.5,15.6,0.4,,,82.0,,,12.3,
1975-07-01,14.9,11.0,17.7,15.0,,,81.0,,,13.5,
1975-07-02,18.3,13.7,23.2,0.0,,,81.0,,,16.4,
1975-07-03,19.9,14.3,27.7,3.0,,,81.0,,,19.3,
1975-07-04,21.4,13.2,28.7,0.0,,,71.0,,,18.0,
1975-07-05,21.4,14.0,26.7,0.0,,,66.0,,,16.7,
1975-07-06,18.5,14.4,27.0,0.0,,,68.0,,,15.1,
1975-07-07,19.2,9.6,28.6,0.0,,,60.0,,,13.6,
1975-07-08,21.6,11.0,30.4,0.0,,,58.0,,,14.8,
1975-07-09,23.7,14.5,30.5,0.0,,,57.0,,,16.4,
1975-07-10,22.2,13.8,29.7,0.0,,,71.0,,,18.8,
1975-07-11,22.5,16.5,29.4,5.0,,,67.0,,,18.5,
1975-07-12,19.6,17.1,24.4,0.0,,,75.0,,,17.2,
1975-07-13,20.8,16.6,27.4,0.0,,,70.0,,,17.3,
1975-07-14,23.7,17.2,31.2,1.3,,,69.0,,,19.9,
1975-07-15,22.5,19.3,30.4,0.0,,,68.0,,,18.9,
1975-07-16,20.1,15.2,24.4,0.1,,,67.0,,,15.6,
1975-07-17,19.5,16.8,26.4,0.0,,,65.0,,,14.8,
1975-07-18,19.3,14.1,28.7,15.5,,,77.0,,,17.2,
1975-07-19,18.6,15.3,21.8,4.0,,,77.0,,,16.5,
1975-07-20,18.2,14.5,23.6,0.9,,,76.0,,,15.6,
1975-07-21,16.2,15.2,18.2,2.7,,,95.0,,,16.1,
1975-07-22,18.0,12.4,23.8,8.8,,,84.0,,,17.3,
1975-07-23,21.1,13.7,28.7,0.0,,,69.0,,,17.2,
1975-07-24,19.7,16.4,26.2,0.0,,,71.0,,,16.9,
1975-07-25,15.7,12.2,21.5,0.4,,,68.0,,,12.3,
1975-07-26,15.3,12.6,19.4,4.1,,,76.0,,,13.1,
1975-07-27,17.5,13.0,21.2,0.0,,,69.0,,,13.6,
1975-07-28,18.0,14.0,23.2,0.0,,,72.0,,,14.8,
1975-07-29,19.4,12.6,28.2,0.0,,,69.0,,,14.8,
1975-07-30,20.7,12.6,28.7,0.0,,,63.0,,,14.8,
1975-07-31,20.9,14.4,27.6,4.9,,,73.0,,,18.0,
1975-08-01,21.4,14.2,28.2,0.0,,,67.0,,,16.4,
1975-08-02,20.4,16.0,28.3,0.0,,,63.0,,,14.4,
1975-08-03,21.9,13.7,28.5,0.0,,,65.0,,,16.9,
1975-08-04,18.6,14.5,27.1,0.0,,,70.0,,,15.5,
1975-08-05,20.8,12.7,28.7,0.0,,,64.0,,,15.5,
1975-08-06,21.5,13.7,29.9,0.0,,,66.0,,,16.7,
1975-08-07,23.3,14.4,30.1,0.0,,,65.0,,,18.0,
1975-08-08,23.0,14.2,30.6,0.0,,,61.0,,,17.2,
1975-08-09,23.4,13.2,31.8,0.0,,,65.0,,,18.3,
1975-08-10,22.9,15.8,32.5,0.8,,,72.0,,,20.1,
1975-08-11,23.1,15.4,32.4,0.0,,,61.0,,,16.5,
1975-08-12,23.3,14.6,32.3,0.0,,,65.0,,,17.3,
1975-08-13,18.4,16.8,23.6,0.0,,,69.0,,,15.1,
1975-08-14,17.4,8.8,25.8,0.0,,,67.0,,,13.5,
1975-08-15,19.8,12.8,30.4,4.5,,,74.0,,,17.1,
1975-08-16,20.9,18.6,26.7,0.0,,,69.0,,,16.9,
1975-08-17,20.8,17.5,25.4,0.6,,,69.0,,,17.1,
1975-08-18,16.8,14.7,19.2,8.5,,,89.0,,,17.3,
1975-08-19,15.8,13.0,22.7,0.0,,,74.0,,,14.1,
1975-08-20,18.0,10.5,23.7,2.5,,,85.0,,,17.5,
1975-08-21,20.7,16.8,28.9,0.0,,,74.0,,,17.9,
1975-08-22,21.0,16.4,30.0,9.8,,,70.0,,,17.9,
1975-08-23,15.5,14.9,19.4,1.7,,,97.0,,,17.2,
1975-08-24,15.5,14.2,18.2,4.4,,,89.0,,,15.7,
1975-08-25,12.5,12.4,14.7,16.0,,,98.0,,,14.1,
1975-08-26,18.2,12.4,22.4,0.0,,,78.0,,,15.9,
1975-08-27,16.1,12.3,22.6,0.0,,,79.0,,,14.4,
1975-08-28,16.2,9.4,24.4,0.0,,,76.0,,,13.5,
1975-08-29,17.9,8.9,27.6,0.0,,,76.0,,,14.9,
1975-08-30,19.4,15.5,25.3,0.0,,,82.0,,,18.7,
1975-08-31,18.8,15.7,25.5,17.6,,,86.0,,,19.3,
1975-09-01,19.6,13.5,27.6,0.0,,,82.0,,,18.4,
1975-09-02,19.9,14.0,28.5,0.0,,,77.0,,,17.7,
1975-09-03,19.9,15.0,25.8,0.0,,,82.0,,,19.5,
1975-09-04,17.7,16.0,21.8,5.2,,,83.0,,,17.2,
1975-09-05,15.1,13.8,19.2,0.0,,,89.0,,,15.6,
1975-09-06,14.1,10.8,21.7,0.0,,,85.0,,,13.9,
1975-09-07,16.0,9.6,20.9,0.0,,,78.0,,,13.7,
1975-09-08,12.9,8.5,20.2,0.0,,,80.0,,,12.0,
1975-09-09,14.8,8.3,22.9,0.0,,,78.0,,,13.2,
1975-09-10,18.3,11.3,25.0,0.8,,,75.0,,,15.5,
1975-09-11,18.3,13.0,26.4,28.9,,,79.0,,,16.4,
1975-09-12,15.6,13.1,20.3,2.4,,,82.0,,,14.7,
1975-09-13,12.1,9.5,17.5,0.6,,,75.0,,,10.9,
1975-09-14,15.7,8.4,20.0,0.0,,,77.0,,,13.7,
1975-09-15,14.0,12.8,20.5,0.0,,,85.0,,,14.3,
1975-09-16,17.6,10.7,25.0,0.0,,,86.0,,,17.2,
1975-09-17,21.8,16.0,31.4,0.0,,,80.0,,,21.1,
1975-09-18,21.9,17.6,29.7,0.0,,,77.0,,,21.2,
1975-09-19,17.1,14.4,21.5,0.0,,,90.0,,,17.5,
1975-09-20,16.0,15.4,17.0,0.0,,,92.0,,,16.7,
1975-09-21,14.8,11.5,21.7,0.0,,,81.0,,,13.9,
1975-09-22,14.4,11.9,20.5,0.0,,,82.0,,,13.5,
1975-09-23,16.0,10.6,23.7,0.0,,,81.0,,,14.5,
1975-09-24,16.4,12.0,21.7,0.0,,,81.0,,,15.2,
1975-09-25,19.4,10.3,25.5,0.0,,,66.0,,,13.7,
1975-09-26,14.7,12.2,21.4,1.0,,,81.0,,,14.3,
1975-09-27,16.1,8.5,21.5,0.0,,,78.0,,,13.7,
1975-09-28,18.9,15.8,24.4,1.0,,,70.0,,,16.1,
1975-09-29,17.3,13.8,24.4,0.1,,,82.0,,,16.3,
1975-09-30,21.1,14.5,25.4,0.0,,,74.0,,,17.9,
1975-10-01,17.0,15.5,21.8,0.0,,,74.0,,,14.7,
1975-10-02,15.2,13.6,19.7,0.0,,,83.0,,,14.5,
1975-10-03,16.2,12.0,21.2,2.0,,,77.0,,,14.5,
1975-10-04,12.5,10.6,15.0,1.0,,,69.0,,,10.0,
1975-10-05,11.9,10.0,13.0,4.3,,,94.0,,,12.5,
1975-10-06,13.6,12.4,16.8,0.0,,,77.0,,,12.3,
1975-10-07,11.0,9.2,13.8,0.6,,,75.0,,,10.1,
1975-10-08,9.6,8.7,11.7,1.8,,,82.0,,,10.7,
1975-10-09,7.5,6.4,10.2,3.8,,,89.0,,,9.5,
1975-10-10,3.4,0.2,6.7,0.4,,,93.0,,,7.3,
1975-10-11,3.3,-0.4,6.7,0.0,,,93.0,,,7.2,
1975-10-12,4.1,0.0,9.9,0.0,,,86.0,,,7.2,
1975-10-13,8.5,2.0,9.6,0.5,,,89.0,,,10.0,
1975-10-14,6.4,5.7,8.7,0.0,,,88.0,,,8.5,
1975-10-15,8.2,5.0,12.7,0.0,,,91.0,,,9.9,
1975-10-16,8.9,4.3,15.5,0.0,,,84.0,,,9.6,
1975-10-17,10.7,6.8,13.1,1.9,,,92.0,,,11.9,
1975-10-18,8.4,8.1,10.4,2.7,,,96.0,,,10.4,
1975-10-19,8.8,8.5,9.5,1.8,,,97.0,,,11.1,
1975-10-20,7.3,7.0,8.9,1.9,,,97.0,,,10.0,
1975-10-21,7.9,6.6,9.2,6.5,,,95.0,,,10.0,
1975-10-22,8.7,7.8,9.8,0.7,,,96.0,,,10.8,
1975-10-23,10.4,8.0,13.2,0.0,,,88.0,,,11.1,
1975-10-24,7.4,5.0,13.8,0.0,,,90.0,,,9.6,
1975-10-25,7.1,4.8,8.7,0.0,,,97.0,,,9.9,
1975-10-26,5.0,2.8,10.3,0.0,,,90.0,,,8.1,
1975-10-27,4.7,1.0,11.7,0.0,,,89.0,,,7.9,
1975-10-28,3.0,0.7,9.8,0.0,,,87.0,,,6.9,
1975-10-29,3.5,-0.1,9.8,0.0,,,87.0,,,7.1,
1975-10-30,5.0,0.6,12.0,0.0,,,82.0,,,7.3,
1975-10-31,5.3,1.4,10.5,0.0,,,82.0,,,7.3,
1975-11-01,4.6,3.0,8.6,0.0,,,82.0,,,6.9,
1975-11-02,6.6,3.4,9.3,0.0,,,77.0,,,7.5,
1975-11-03,7.9,5.4,11.5,0.0,,,81.0,,,8.7,
1975-11-04,6.5,4.5,11.7,0.0,,,80.0,,,7.9,
1975-11-05,6.7,2.0,9.0,0.0,,,75.0,,,7.2,
1975-11-06,6.5,6.0,6.9,0.6,,,87.0,,,8.4,
1975-11-07,6.5,5.5,8.6,0.0,,,86.0,,,8.4,
1975-11-08,6.4,1.8,8.5,0.0,,,85.0,,,8.0,
1975-11-09,5.6,5.0,7.0,0.4,,,79.0,,,7.2,
1975-11-10,7.8,4.7,9.2,0.0,,,71.0,,,7.6,
1975-11-11,2.1,1.3,7.5,0.4,,,79.0,,,5.7,
1975-11-12,3.5,-0.1,5.3,0.0,,,78.0,,,5.9,
1975-11-13,6.6,3.9,8.0,0.3,,,73.0,,,6.9,
1975-11-14,5.1,3.2,8.3,5.9,,,87.0,,,7.6,
1975-11-15,0.8,-1.0,5.2,0.0,,,95.0,,,6.4,
1975-11-16,2.6,-2.0,5.2,0.0,,,75.0,,,5.5,
1975-11-17,4.1,2.0,5.0,0.0,,,76.0,,,6.1,
1975-11-18,3.9,2.6,5.7,9.1,,,92.0,,,7.6,
1975-11-19,5.0,1.5,6.7,4.0,,,88.0,,,7.7,
1975-11-20,5.4,3.0,9.0,6.0,,,82.0,,,7.6,
1975-11-21,2.3,-0.3,3.1,7.7,,,80.0,,,5.6,
1975-11-22,-0.3,-1.2,3.0,0.3,,,89.0,,,5.3,
1975-11-23,-4.5,-6.4,-0.2,0.0,,,78.0,,,3.6,
1975-11-24,-6.0,-8.0,-1.8,0.0,,,79.0,,,3.2,
1975-11-25,-5.3,-8.0,-2.0,0.0,,,83.0,,,3.5,
1975-11-26,-2.4,-7.0,-0.5,0.0,,,86.0,,,4.4,
1975-11-27,-2.1,-4.0,-0.5,0.0,,,84.0,,,4.4,
1975-11-28,5.2,-2.3,7.4,0.0,,,78.0,,,6.9,
1975-11-29,8.1,3.6,11.2,3.4,,,72.0,,,8.1,
1975-11-30,3.3,1.8,6.2,2.6,,,91.0,,,7.1,
1975-12-01,2.9,2.5,3.7,0.5,,,94.0,,,7.2,
1975-12-02,4.9,0.0,6.1,0.3,,,80.0,,,6.7,
1975-12-03,5.8,4.5,6.7,0.5,,,83.0,,,7.6,
1975-12-04,5.2,4.5,6.5,0.8,,,68.0,,,6.0,
1975-12-05,5.3,4.0,6.2,0.6,,,89.0,,,7.9,
1975-12-06,5.2,2.8,9.0,2.8,,,76.0,,,7.1,
1975-12-07,3.7,1.0,4.7,0.6,,,77.0,,,6.0,
1975-12-08,4.4,3.3,5.9,0.0,,,72.0,,,6.1,
1975-12-09,4.4,2.3,5.6,0.0,,,75.0,,,6.1,
1975-12-10,4.5,4.2,5.2,2.2,,,83.0,,,7.1,
1975-12-11,2.7,1.0,4.9,0.0,,,90.0,,,6.9,
1975-12-12,0.6,-0.1,2.4,0.1,,,86.0,,,5.6,
1975-12-13,2.0,0.0,2.8,0.7,,,90.0,,,6.4,
1975-12-14,-0.1,-1.4,2.1,0.1,,,85.0,,,5.2,
1975-12-15,-3.7,-4.5,-0.8,0.0,,,95.0,,,4.4,
1975-12-16,-0.3,-4.0,0.5,0.0,,,83.0,,,4.9,
1975-12-17,-1.1,-2.2,0.3,0.3,,,87.0,,,4.8,
1975-12-18,-6.1,-8.1,-0.5,0.0,,,76.0,,,3.1,
1975-12-19,-3.1,-10.4,0.2,0.1,,,75.0,,,3.5,
1975-12-20,0.3,-1.2,0.6,0.5,,,85.0,,,5.3,
1975-12-21,3.7,0.2,5.0,0.7,,,84.0,,,6.4,
1975-12-22,5.0,4.5,5.6,0.0,,,73.0,,,6.4,
1975-12-23,5.1,4.3,5.9,0.0,,,71.0,,,6.3,
1975-12-24,4.2,2.9,6.6,1.2,,,70.0,,,5.9,
1975-12-25,2.9,2.0,3.5,3.6,,,84.0,,,6.3,
1975-12-26,4.2,1.5,5.7,10.5,,,81.0,,,6.5,
1975-12-27,6.6,5.5,7.7,0.0,,,80.0,,,7.9,
1975-12-28,1.4,-0.5,6.4,0.0,,,91.0,,,6.3,
1975-12-29,2.4,-1.8,3.9,0.0,,,83.0,,,5.9,
1975-12-30,1.9,-2.0,3.5,0.0,,,79.0,,,5.5,
1975-12-31,5.7,-0.6,7.0,2.2,,,64.0,,,5.6,
1976-01-01,5.5,5.0,7.6,5.3,,,73.0,,,6.7,
1976-01-02,2.0,0.1,9.1,6.9,,,85.0,,,6.3,
1976-01-03,5.1,0.0,10.2,3.5,,,72.0,,,6.7,
1976-01-04,0.8,0.3,3.2,0.0,,,79.0,,,5.1,
1976-01-05,3.5,-1.4,6.2,3.0,,,77.0,,,6.0,
1976-01-06,0.7,0.4,5.6,2.1,,,92.0,,,6.0,
1976-01-07,3.2,-2.5,6.7,0.0,,,85.0,,,6.4,
1976-01-08,7.2,6.5,9.2,0.0,,,72.0,,,7.5,
1976-01-09,7.2,6.3,8.6,1.5,,,71.0,,,7.2,
1976-01-10,5.8,4.5,7.0,12.9,,,84.0,,,7.6,
1976-01-11,6.3,5.5,8.4,7.3,,,87.0,,,8.3,
1976-01-12,9.1,5.6,10.0,6.5,,,72.0,,,8.4,
1976-01-13,4.2,2.6,9.8,15.8,,,80.0,,,7.1,
1976-01-14,5.0,1.8,7.5,12.3,,,92.0,,,7.9,
1976-01-15,1.5,0.4,6.7,0.6,,,82.0,,,5.7,
1976-01-16,-1.4,-2.7,0.6,0.7,,,79.0,,,4.4,
1976-01-17,1.5,-1.2,4.2,0.0,,,77.0,,,5.5,
1976-01-18,2.9,-1.2,4.2,4.0,,,88.0,,,6.5,
1976-01-19,4.2,3.2,5.4,1.0,,,70.0,,,5.9,
1976-01-20,6.0,3.6,8.2,6.3,,,82.0,,,7.5,
1976-01-21,4.0,3.1,6.5,12.5,,,88.0,,,7.1,
1976-01-22,3.7,0.5,5.2,11.7,,,84.0,,,6.7,
1976-01-23,4.6,2.2,8.6,3.9,,,74.0,,,6.7,
1976-01-24,-1.6,-3.5,2.5,2.1,,,83.0,,,4.7,
1976-01-25,-2.1,-3.4,1.6,0.0,,,83.0,,,4.4,
1976-01-26,-6.6,-8.5,-2.7,0.0,,,75.0,,,2.9,
1976-01-27,-8.1,-10.8,-2.8,0.3,,,82.0,,,2.9,
1976-01-28,-8.7,-12.0,-5.0,0.3,,,85.0,,,2.7,
1976-01-29,-5.7,-8.5,-5.3,0.0,,,76.0,,,3.1,
1976-01-30,-7.2,-8.7,-5.4,0.0,,,79.0,,,2.8,
1976-01-31,-5.1,-10.0,-2.0,0.0,,,73.0,,,2.9,
1976-02-01,-1.5,-4.6,-0.9,0.0,,,75.0,,,4.1,
1976-02-02,1.5,-1.7,2.2,0.0,,,76.0,,,5.1,
1976-02-03,1.1,-0.7,3.5,0.0,,,76.0,,,5.2,
1976-02-04,-0.5,-3.0,0.2,0.0,,,89.0,,,5.2,
1976-02-05,1.2,-0.6,3.5,0.0,,,80.0,,,5.2,
1976-02-06,-1.0,-2.5,3.4,0.0,,,76.0,,,4.4,
1976-02-07,0.6,-2.7,3.8,0.0,,,57.0,,,3.5,
1976-02-08,-2.5,-3.9,1.2,0.0,,,55.0,,,2.8,
1976-02-09,-1.8,-5.0,-1.3,0.0,,,82.0,,,4.4,
1976-02-10,2.3,-1.3,5.9,4.2,,,83.0,,,6.0,
1976-02-11,2.4,1.0,5.2,1.0,,,80.0,,,5.9,
1976-02-12,2.2,0.0,5.0,0.0,,,71.0,,,5.1,
1976-02-13,-0.1,-1.0,1.9,1.3,,,67.0,,,4.0,
1976-02-14,-3.5,-4.5,0.8,2.1,,,86.0,,,4.3,
1976-02-15,-3.8,-5.5,-3.1,1.4,,,84.0,,,3.9,
1976-02-16,-0.3,-3.5,1.0,0.1,,,86.0,,,5.1,
1976-02-17,1.0,0.3,2.5,0.0,,,85.0,,,5.5,
1976-02-18,2.7,0.2,5.4,0.0,,,70.0,,,5.3,
1976-02-19,1.1,0.3,3.4,0.0,,,74.0,,,4.9,
1976-02-20,0.9,-0.5,4.5,0.0,,,78.0,,,5.2,
1976-02-21,0.4,-1.5,4.7,0.0,,,73.0,,,4.7,
1976-02-22,-0.1,-3.2,3.0,0.0,,,82.0,,,4.9,
1976-02-23,0.7,-0.8,4.4,0.0,,,83.0,,,5.5,
1976-02-24,0.5,-2.6,4.4,0.0,,,78.0,,,4.8,
1976-02-25,3.9,0.5,7.4,0.0,,,81.0,,,6.4,
1976-02-26,7.4,0.5,11.1,0.0,,,73.0,,,7.3,
1976-02-27,7.4,5.2,10.4,0.0,,,73.0,,,7.7,
1976-02-28,6.2,0.6,13.2,0.0,,,76.0,,,6.9,
1976-02-29,7.6,1.3,13.9,0.1,,,69.0,,,6.9,
1976-03-01,7.2,5.6,11.7,0.1,,,63.0,,,6.7,
1976-03-02,3.8,2.5,6.8,0.2,,,70.0,,,5.7,
1976-03-03,1.4,-0.7,6.5,0.0,,,68.0,,,4.4,
1976-03-04,-0.6,-4.6,2.3,0.0,,,68.0,,,3.9,
1976-03-05,-3.0,-5.6,0.0,0.0,,,71.0,,,3.5,
1976-03-06,-2.2,-3.0,-0.4,0.2,,,83.0,,,4.4,
1976-03-07,-2.9,-6.0,-1.5,0.5,,,79.0,,,3.9,
1976-03-08,-1.9,-4.0,0.2,0.3,,,69.0,,,3.6,
1976-03-09,-2.4,-3.1,-0.5,0.1,,,72.0,,,3.7,
1976-03-10,-1.9,-3.2,0.3,0.0,,,78.0,,,4.1,
1976-03-11,-2.7,-8.1,3.2,0.0,,,73.0,,,3.5,
1976-03-12,0.2,-6.9,6.7,0.0,,,60.0,,,3.2,
1976-03-13,2.4,-0.5,5.3,0.1,,,57.0,,,4.1,
1976-03-14,1.0,-1.1,5.7,0.0,,,68.0,,,4.7,
1976-03-15,2.1,-3.5,7.4,0.0,,,76.0,,,5.2,
1976-03-16,3.3,-3.0,8.4,1.2,,,83.0,,,6.3,
1976-03-17,1.4,0.5,3.4,0.1,,,87.0,,,6.0,
1976-03-18,2.3,-0.3,4.7,1.1,,,83.0,,,6.0,
1976-03-19,-2.4,-4.7,2.4,5.8,,,94.0,,,5.2,
1976-03-20,-2.2,-8.2,1.2,0.0,,,70.0,,,3.7,
1976-03-21,-2.5,-4.5,-0.1,1.1,,,73.0,,,3.7,
1976-03-22,-2.4,-4.5,0.7,1.9,,,83.0,,,4.1,
1976-03-23,-1.8,-8.6,3.1,0.0,,,74.0,,,3.9,
1976-03-24,-1.0,-4.7,3.4,0.0,,,76.0,,,4.3,
1976-03-25,3.2,-3.2,5.2,1.0,,,82.0,,,6.3,
1976-03-26,9.7,4.2,12.1,1.9,,,72.0,,,8.7,
1976-03-27,7.0,3.5,10.0,0.2,,,67.0,,,6.4,
1976-03-28,9.3,5.9,13.0,0.0,,,75.0,,,8.8,
1976-03-29,11.5,2.6,18.8,0.0,,,59.0,,,7.2,
1976-03-30,7.2,5.5,12.2,0.2,,,80.0,,,8.3,
1976-03-31,10.1,3.0,15.4,0.0,,,64.0,,,7.9,
1976-04-01,11.1,8.6,17.3,0.0,,,67.0,,,9.3,
1976-04-02,15.3,7.3,24.0,0.0,,,58.0,,,9.6,
1976-04-03,11.7,5.0,18.6,0.0,,,71.0,,,9.7,
1976-04-04,13.7,5.6,20.6,0.0,,,60.0,,,9.2,
1976-04-05,8.8,5.5,15.1,1.5,,,74.0,,,8.5,
1976-04-06,10.1,5.8,17.7,0.0,,,62.0,,,8.0,
1976-04-07,6.0,3.6,8.0,2.5,,,72.0,,,6.7,
1976-04-08,4.0,1.5,7.4,0.1,,,78.0,,,6.3,
1976-04-09,3.9,0.9,5.5,0.0,,,64.0,,,5.1,
1976-04-10,4.4,-2.2,11.0,0.0,,,66.0,,,5.2,
1976-04-11,6.3,-1.0,11.8,0.0,,,58.0,,,5.2,
1976-04-12,7.7,-2.0,12.8,0.0,,,69.0,,,6.8,
1976-04-13,9.3,6.2,14.2,0.0,,,69.0,,,7.5,
1976-04-14,9.6,1.7,16.9,0.0,,,72.0,,,8.4,
1976-04-15,11.0,2.2,17.5,1.3,,,68.0,,,8.7,
1976-04-16,8.0,7.2,11.3,0.1,,,92.0,,,9.9,
1976-04-17,10.2,2.8,18.4,0.0,,,76.0,,,9.3,
1976-04-18,12.8,2.5,20.5,0.0,,,58.0,,,8.0,
1976-04-19,13.0,5.3,18.9,0.0,,,62.0,,,8.9,
1976-04-20,10.5,4.8,16.2,0.0,,,49.0,,,6.0,
1976-04-21,7.3,0.9,14.2,0.7,,,79.0,,,8.1,
1976-04-22,3.5,1.2,7.6,0.1,,,67.0,,,5.2,
1976-04-23,3.0,-1.5,7.1,5.0,,,78.0,,,5.7,
1976-04-24,4.7,3.0,5.5,2.6,,,95.0,,,8.0,
1976-04-25,5.5,3.1,7.0,1.9,,,91.0,,,8.0,
1976-04-26,8.5,5.0,14.7,0.0,,,59.0,,,6.5,
1976-04-27,4.6,0.5,9.5,0.0,,,70.0,,,6.1,
1976-04-28,2.1,-0.2,5.8,1.1,,,78.0,,,5.5,
1976-04-29,2.4,-2.0,8.9,0.1,,,68.0,,,4.7,
1976-04-30,6.5,-1.7,12.0,0.0,,,66.0,,,6.3,
1976-05-01,7.6,2.0,14.0,0.0,,,65.0,,,6.8,
1976-05-02,12.1,3.0,20.7,0.0,,,50.0,,,6.8,
1976-05-03,12.9,5.8,16.7,0.0,,,64.0,,,9.5,
1976-05-04,12.7,9.2,17.2,0.0,,,57.0,,,8.5,
1976-05-05,12.7,11.3,18.7,0.0,,,58.0,,,8.7,
1976-05-06,15.8,5.0,24.7,0.0,,,57.0,,,9.9,
1976-05-07,15.2,7.5,23.5,0.0,,,60.0,,,10.7,
1976-05-08,17.4,5.8,26.7,0.0,,,47.0,,,8.7,
1976-05-09,19.6,10.0,28.0,0.0,,,47.0,,,10.9,
1976-05-10,21.0,10.1,28.2,0.0,,,49.0,,,12.1,
1976-05-11,19.5,13.0,28.6,0.0,,,54.0,,,12.3,
1976-05-12,14.1,11.6,19.8,0.0,,,75.0,,,12.3,
1976-05-13,13.8,10.3,16.2,0.0,,,58.0,,,9.6,
1976-05-14,8.3,7.0,12.2,7.5,,,64.0,,,7.1,
1976-05-15,10.9,1.1,19.2,0.0,,,62.0,,,7.5,
1976-05-16,14.5,3.5,21.5,0.0,,,62.0,,,10.0,
1976-05-17,15.8,8.2,23.6,0.0,,,63.0,,,11.3,
1976-05-18,18.2,8.2,26.0,0.0,,,58.0,,,11.7,
1976-05-19,19.6,12.6,27.2,0.0,,,57.0,,,12.8,
1976-05-20,12.2,10.6,17.6,12.8,,,92.0,,,13.6,
1976-05-21,10.8,8.9,13.2,9.1,,,91.0,,,12.0,
1976-05-22,11.7,8.0,13.6,0.3,,,83.0,,,11.2,
1976-05-23,12.7,8.3,17.7,1.7,,,64.0,,,9.3,
1976-05-24,11.8,5.2,17.2,0.0,,,67.0,,,9.3,
1976-05-25,12.5,8.0,20.2,3.4,,,76.0,,,11.1,
1976-05-26,14.3,7.5,20.2,0.0,,,68.0,,,11.3,
1976-05-27,13.2,10.3,17.3,2.1,,,64.0,,,9.9,
1976-05-28,12.3,9.6,15.8,0.6,,,76.0,,,10.7,
1976-05-29,13.8,5.6,19.4,3.0,,,72.0,,,10.9,
1976-05-30,14.3,12.4,18.2,1.5,,,84.0,,,13.7,
1976-05-31,11.9,10.1,15.5,4.7,,,76.0,,,10.8,
1976-06-01,13.2,8.9,17.9,0.4,,,65.0,,,9.9,
1976-06-02,12.5,10.9,15.9,11.9,,,80.0,,,12.0,
1976-06-03,11.6,8.2,15.3,1.5,,,77.0,,,10.3,
1976-06-04,12.6,8.2,18.9,0.0,,,71.0,,,10.1,
1976-06-05,14.0,6.2,20.2,0.0,,,68.0,,,10.5,
1976-06-06,15.7,6.2,23.1,0.0,,,59.0,,,10.3,
1976-06-07,18.9,8.6,25.6,0.0,,,54.0,,,11.9,
1976-06-08,20.4,8.9,26.2,0.0,,,56.0,,,12.8,
1976-06-09,18.1,11.0,23.0,0.0,,,46.0,,,9.7,
1976-06-10,16.9,7.3,24.4,0.0,,,51.0,,,9.7,
1976-06-11,17.7,12.9,22.0,0.0,,,54.0,,,10.8,
1976-06-12,17.4,8.0,23.1,3.0,,,59.0,,,11.3,
1976-06-13,17.6,13.1,22.3,0.2,,,73.0,,,14.8,
1976-06-14,18.4,10.8,24.7,0.0,,,58.0,,,12.0,
1976-06-15,15.7,11.3,21.8,9.6,,,67.0,,,12.4,
1976-06-16,11.7,10.2,13.5,7.8,,,82.0,,,11.1,
1976-06-17,17.9,8.4,22.2,0.0,,,55.0,,,10.8,
