,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1981-03-29,10.7,3.5,16.6,0.0,,,61.0,4.8,15.0,7.5,984.5
1981-03-30,13.9,10.1,18.6,0.0,,,55.0,5.6,15.0,8.7,984.5
1981-03-31,13.4,10.5,16.1,0.0,,,67.0,3.2,8.0,10.4,987.7
1981-04-01,14.3,10.5,19.4,0.0,,,66.0,2.6,10.0,10.6,986.3
1981-04-02,12.0,9.0,17.3,0.0,,,69.0,3.7,10.0,9.5,989.4
1981-04-03,10.5,4.6,16.6,0.0,,,47.0,2.9,9.0,5.6,993.6
1981-04-04,8.4,6.8,12.9,0.4,,,74.0,1.7,6.0,8.1,991.5
1981-04-05,6.0,4.2,8.6,0.5,,,85.0,0.3,7.0,8.0,991.5
1981-04-06,8.2,3.5,13.3,0.0,,,79.0,0.0,,8.4,994.2
1981-04-07,11.2,3.6,18.0,0.0,,,60.0,0.5,6.0,7.4,995.3
1981-04-08,12.6,6.2,20.0,0.2,,,73.0,1.5,9.0,10.5,994.8
1981-04-09,8.8,3.8,13.8,0.0,,,74.0,0.5,6.0,8.0,999.2
1981-04-10,11.3,4.2,17.5,0.0,,,62.0,0.7,5.0,8.0,997.6
1981-04-11,12.6,6.1,19.1,0.0,,,52.0,2.0,9.0,7.0,993.4
1981-04-12,15.2,7.6,21.6,0.0,,,36.0,3.6,9.0,5.8,991.8
1981-04-13,13.5,10.8,18.4,0.5,,,68.0,1.5,6.0,10.7,995.3
1981-04-14,9.2,2.1,15.7,0.0,,,46.0,1.7,8.0,5.1,999.8
1981-04-15,10.4,2.5,17.5,0.0,,,45.0,1.5,7.0,5.5,995.1
1981-04-16,4.7,2.2,14.6,0.0,,,66.0,4.4,11.0,5.6,994.1
1981-04-17,0.4,-3.4,6.3,0.1,,,77.0,2.6,11.0,4.7,996.5
1981-04-18,0.4,-4.1,6.2,0.1,,,76.0,1.4,7.0,4.7,994.9
1981-04-19,3.4,-2.0,7.8,0.0,,,55.0,1.6,7.0,4.1,988.4
1981-04-20,4.8,0.2,9.7,0.0,,,46.0,0.9,6.0,3.9,994.4
1981-04-21,5.4,0.0,11.3,0.2,,,56.0,5.6,14.0,4.9,991.8
1981-04-22,3.0,0.6,7.6,4.5,,,77.0,5.1,15.0,5.7,988.3
1981-04-23,1.5,-1.3,5.4,0.1,,,78.0,0.7,6.0,5.2,986.1
1981-04-24,2.7,-3.0,8.4,0.0,,,57.0,1.2,6.0,3.8,987.4
1981-04-25,6.8,-1.1,13.7,0.0,,,49.0,1.3,14.0,4.6,984.5
1981-04-26,10.5,3.1,16.7,0.0,,,54.0,3.2,11.0,6.7,981.1
1981-04-27,6.0,4.3,13.6,28.0,,,88.0,3.9,11.0,8.2,976.0
1981-04-28,5.1,0.1,9.6,1.0,,,73.0,5.4,15.0,6.2,982.4
1981-04-29,5.1,3.0,7.1,5.3,,,89.0,3.3,7.0,7.8,986.5
1981-04-30,8.5,5.6,10.2,20.9,,,95.0,5.7,15.0,10.6,977.7
1981-05-01,5.9,3.0,9.9,1.0,,,77.0,4.0,13.0,7.1,975.0
1981-05-02,4.4,1.0,9.2,0.6,,,74.0,5.5,16.0,6.1,979.9
1981-05-03,5.0,1.2,9.6,0.0,,,66.0,2.7,9.0,5.6,982.2
1981-05-04,8.1,3.4,11.1,0.9,,,61.0,3.1,11.0,6.5,971.9
1981-05-05,7.6,5.5,11.6,3.1,,,84.0,2.4,13.0,8.7,972.9
1981-05-06,9.8,5.5,14.5,0.1,,,68.0,3.7,9.0,7.9,987.3
1981-05-07,13.2,8.7,17.8,0.0,,,66.0,1.3,8.0,9.9,991.6
1981-05-08,15.1,7.5,20.9,0.0,,,54.0,2.9,10.0,9.1,987.1
1981-05-09,17.9,11.0,24.4,0.0,,,66.0,2.0,11.0,13.3,985.2
1981-05-10,19.5,13.9,24.9,0.0,,,48.0,4.8,15.0,10.2,982.8
1981-05-11,19.6,13.8,24.7,0.0,,,42.0,4.3,16.0,9.1,977.9
1981-05-12,19.8,12.5,25.1,0.0,,,49.0,2.5,8.0,10.9,979.6
1981-05-13,18.8,12.3,25.0,0.0,,,61.0,2.6,12.0,12.7,980.5
1981-05-14,17.7,12.0,23.6,2.4,,,68.0,1.4,10.0,13.5,986.1
1981-05-15,17.1,11.5,23.7,0.3,,,70.0,1.5,8.0,12.9,989.1
1981-05-16,16.8,12.0,23.1,9.3,,,68.0,2.2,7.0,12.5,986.5
1981-05-17,14.5,11.1,21.4,10.9,,,77.0,2.1,13.0,12.4,986.6
1981-05-18,14.9,9.4,19.6,0.0,,,60.0,1.7,7.0,9.7,993.3
1981-05-19,17.2,9.0,24.0,0.0,,,55.0,0.5,6.0,10.3,995.1
1981-05-20,18.8,12.1,24.5,0.0,,,58.0,0.8,6.0,12.0,995.4
1981-05-21,19.6,14.5,24.9,0.0,,,47.0,2.5,8.0,10.4,993.4
1981-05-22,17.8,13.5,24.3,16.8,,,63.0,2.8,9.0,12.6,990.1
1981-05-23,13.0,11.4,16.7,11.2,,,87.0,1.7,7.0,13.0,992.2
1981-05-24,13.8,11.4,19.9,3.5,,,79.0,1.9,12.0,12.3,986.7
1981-05-25,12.0,7.0,15.3,6.8,,,83.0,1.6,11.0,11.6,984.6
1981-05-26,11.9,10.7,12.9,9.6,,,94.0,0.6,5.0,13.2,981.6
1981-05-27,13.9,12.1,17.5,0.0,,,81.0,4.5,19.0,12.8,977.6
1981-05-28,14.0,9.5,18.3,0.3,,,66.0,1.9,8.0,10.5,988.8
1981-05-29,13.9,8.1,18.3,0.4,,,76.0,1.1,6.0,12.2,989.1
1981-05-30,17.6,13.0,21.9,0.0,,,71.0,0.4,,13.9,991.0
1981-05-31,20.4,12.5,26.2,0.0,,,58.0,0.9,,13.1,992.1
1981-06-01,22.1,15.7,29.3,0.0,,,59.0,1.7,7.0,15.5,992.1
1981-06-02,23.8,15.9,30.4,0.0,,,61.0,0.5,,17.1,989.6
1981-06-03,22.1,17.8,29.0,0.0,,,73.0,1.4,12.0,19.4,986.5
1981-06-04,18.1,17.2,23.8,0.0,,,81.0,3.7,11.0,16.8,983.1
1981-06-05,16.7,12.6,21.7,0.0,,,67.0,2.4,7.0,12.4,991.6
1981-06-06,19.2,14.0,24.5,0.0,,,63.0,1.8,8.0,13.8,990.5
1981-06-07,20.4,16.0,24.8,0.0,,,62.0,1.9,8.0,14.6,988.7
1981-06-08,20.1,15.4,26.3,0.6,,,69.0,2.3,9.0,16.1,986.3
1981-06-09,20.8,18.1,26.3,3.5,,,73.0,3.6,8.0,17.6,984.6
1981-06-10,18.3,16.3,20.8,0.0,,,65.0,3.4,9.0,13.5,991.6
1981-06-11,18.9,11.6,25.3,0.0,,,55.0,1.3,7.0,11.6,995.1
1981-06-12,17.3,15.4,23.9,1.9,,,74.0,4.3,13.0,14.6,992.6
1981-06-13,12.1,6.2,17.4,0.0,,,60.0,2.9,11.0,8.3,1000.9
1981-06-14,18.3,12.6,24.6,3.3,,,63.0,4.5,11.0,13.3,993.5
1981-06-15,17.7,15.1,24.2,9.7,,,89.0,2.8,24.0,17.9,988.8
1981-06-16,14.8,13.5,22.5,0.0,,,70.0,4.1,15.0,11.8,985.1
1981-06-17,12.1,7.9,16.9,0.2,,,64.0,4.0,11.0,8.7,986.3
1981-06-18,10.9,8.1,13.8,14.6,,,90.0,2.7,8.0,11.7,987.8
1981-06-19,9.5,7.8,11.9,2.6,,,90.0,5.9,11.0,10.7,990.2
1981-06-20,12.0,8.6,16.8,6.4,,,70.0,2.6,8.0,9.5,991.2
1981-06-21,9.8,8.4,14.3,1.3,,,88.0,0.4,7.0,10.7,991.3
1981-06-22,12.1,5.8,18.6,0.0,,,86.0,1.6,8.0,12.1,994.7
1981-06-23,15.1,11.5,21.3,0.0,,,75.0,1.8,8.0,12.3,993.0
1981-06-24,12.8,10.5,19.0,0.0,,,85.0,1.0,6.0,12.5,987.9
1981-06-25,12.8,11.0,15.1,0.9,,,91.0,1.8,6.0,13.5,985.8
1981-06-26,17.6,10.5,23.7,0.0,,,70.0,1.8,7.0,13.8,984.8
1981-06-27,20.3,15.6,25.4,0.0,,,64.0,1.5,7.0,14.9,986.8
1981-06-28,22.4,14.5,28.5,0.0,,,60.0,2.8,9.0,15.7,987.5
1981-06-29,20.2,17.3,25.9,0.0,,,59.0,7.7,16.0,14.1,983.3
1981-06-30,13.0,10.1,17.3,0.0,,,68.0,7.4,17.0,10.2,988.0
1981-07-01,16.6,12.4,21.4,0.0,,,65.0,4.8,13.0,12.3,987.2
1981-07-02,19.7,13.6,25.7,0.6,,,59.0,1.3,6.0,13.3,986.1
1981-07-03,19.7,16.9,25.0,14.4,,,73.0,3.9,10.0,16.6,980.9
1981-07-04,15.9,11.9,20.3,0.0,,,74.0,4.4,14.0,13.0,990.9
1981-07-05,17.5,12.0,22.1,0.0,,,63.0,2.0,,12.2,995.7
1981-07-06,20.8,15.4,26.3,0.4,,,58.0,1.5,,13.9,995.0
1981-07-07,21.3,15.8,26.1,0.0,,,66.0,0.6,5.0,16.3,995.7
1981-07-08,21.9,15.6,27.3,0.0,,,64.0,0.4,,16.1,993.7
1981-07-09,22.7,15.9,27.8,0.0,,,60.0,0.6,,16.0,990.4
1981-07-10,23.2,16.6,29.1,0.0,,,56.0,0.8,5.0,15.2,988.7
1981-07-11,24.0,17.1,30.4,0.0,,,57.0,1.5,7.0,16.3,988.5
1981-07-12,19.8,18.0,27.4,7.2,,,84.0,1.0,9.0,19.3,990.1
1981-07-13,19.0,15.5,23.5,7.3,,,75.0,0.8,,16.4,990.5
1981-07-14,18.0,15.6,22.2,2.5,,,78.0,2.3,8.0,16.0,990.8
1981-07-15,14.7,13.8,18.9,0.2,,,84.0,1.9,6.0,14.1,991.8
1981-07-16,16.4,12.0,21.0,5.3,,,75.0,0.8,7.0,13.9,989.5
1981-07-17,17.7,14.9,19.8,1.5,,,71.0,3.4,7.0,14.3,984.5
1981-07-18,13.3,11.9,18.3,34.3,,,93.0,2.1,6.0,14.2,983.7
1981-07-19,11.7,10.6,12.8,50.9,,,97.0,4.1,7.0,13.4,984.9
1981-07-20,11.8,9.7,14.0,9.3,,,92.0,4.3,10.0,12.8,984.9
1981-07-21,14.4,12.0,17.6,1.4,,,90.0,3.6,8.0,14.7,984.7
1981-07-22,17.7,14.4,22.2,0.1,,,79.0,2.8,8.0,15.9,983.3
1981-07-23,18.8,13.6,27.5,13.0,,,72.0,2.3,8.0,15.2,983.0
1981-07-24,16.7,14.9,19.5,16.1,,,76.0,2.8,7.0,14.3,987.5
1981-07-25,14.6,12.1,18.9,7.5,,,81.0,3.6,8.0,13.3,988.2
1981-07-26,13.8,11.9,17.3,18.3,,,83.0,4.7,8.0,13.1,992.2
1981-07-27,12.6,11.8,14.0,20.2,,,93.0,5.3,9.0,13.6,988.5
1981-07-28,13.5,12.0,15.5,0.1,,,89.0,3.6,8.0,13.8,991.8
1981-07-29,15.7,12.7,18.9,0.2,,,88.0,2.0,6.0,15.7,991.1
1981-07-30,15.9,13.9,18.6,0.0,,,73.0,3.4,8.0,13.2,991.8
1981-07-31,16.0,10.0,22.7,0.0,,,69.0,1.3,6.0,12.3,991.2
1981-08-01,20.7,15.5,27.2,0.0,,,64.0,4.0,11.0,15.7,986.2
1981-08-02,21.4,14.8,27.9,1.1,,,76.0,1.9,6.0,19.0,993.5
1981-08-03,17.6,15.6,23.1,0.1,,,90.0,1.4,5.0,18.0,1001.0
1981-08-04,19.5,13.8,26.1,0.0,,,76.0,1.3,6.0,16.5,1002.7
1981-08-05,21.8,14.6,28.1,0.0,,,65.0,1.9,6.0,16.2,997.2
1981-08-06,23.2,15.8,30.1,0.0,,,57.0,1.7,6.0,15.4,991.1
1981-08-07,23.6,17.6,30.2,0.0,,,63.0,2.3,10.0,17.9,988.9
1981-08-08,22.2,17.9,27.4,0.0,,,72.0,1.6,6.0,18.9,988.6
1981-08-09,21.0,17.5,25.7,0.2,,,80.0,1.6,6.0,19.5,987.8
1981-08-10,18.8,16.9,22.6,44.2,,,94.0,1.5,10.0,20.5,985.9
1981-08-11,18.1,16.5,20.4,2.0,,,85.0,2.4,6.0,17.6,988.0
1981-08-12,18.2,13.4,22.8,0.0,,,78.0,1.1,5.0,16.0,991.9
1981-08-13,19.4,13.6,24.8,0.0,,,73.0,0.7,,15.9,993.2
1981-08-14,20.6,14.6,25.6,0.0,,,68.0,0.6,,16.2,992.8
1981-08-15,22.3,18.5,26.7,0.0,,,66.0,1.7,6.0,17.6,991.5
1981-08-16,19.6,18.4,24.5,0.9,,,71.0,3.8,13.0,16.1,986.6
1981-08-17,12.5,9.9,18.6,0.1,,,80.0,4.3,11.0,11.5,993.2
1981-08-18,14.1,9.3,19.1,0.0,,,73.0,2.3,6.0,11.5,995.7
1981-08-19,16.3,12.2,22.2,0.2,,,65.0,3.3,8.0,11.9,988.4
1981-08-20,14.6,13.5,17.0,4.0,,,84.0,5.7,12.0,14.0,978.1
1981-08-21,14.6,11.3,18.7,0.8,,,73.0,5.5,14.0,12.0,981.7
1981-08-22,13.9,11.2,17.5,3.6,,,77.0,4.6,9.0,12.1,987.1
1981-08-23,12.7,10.0,16.1,2.4,,,84.0,5.0,9.0,12.3,987.3
1981-08-24,13.3,11.5,17.8,0.3,,,81.0,4.5,9.0,12.3,994.2
1981-08-25,12.9,8.8,16.1,0.1,,,82.0,3.5,8.0,12.2,998.6
1981-08-26,15.6,12.1,20.4,4.2,,,82.0,4.7,9.0,14.5,996.1
1981-08-27,13.5,11.3,17.0,1.5,,,87.0,5.6,10.0,13.4,992.2
1981-08-28,13.1,9.8,17.9,0.0,,,71.0,4.4,9.0,10.4,989.9
1981-08-29,12.8,8.2,17.4,0.0,,,71.0,3.1,7.0,10.4,986.8
1981-08-30,13.8,9.5,19.6,0.0,,,73.0,1.3,,11.2,990.4
1981-08-31,13.9,8.9,19.0,0.0,,,71.0,0.8,5.0,11.1,990.1
1981-09-01,13.6,8.1,20.1,0.0,,,71.0,1.1,6.0,10.7,992.1
1981-09-02,13.6,8.3,18.2,0.0,,,72.0,1.5,5.0,10.9,996.9
1981-09-03,13.0,7.5,18.3,0.0,,,76.0,1.7,5.0,11.1,1000.6
1981-09-04,14.0,7.2,19.6,0.0,,,71.0,1.6,6.0,11.0,1002.8
1981-09-05,14.0,6.3,20.1,0.0,,,68.0,1.5,,10.4,1000.5
1981-09-06,15.3,8.1,22.1,0.0,,,68.0,2.1,,11.3,998.7
1981-09-07,16.2,8.8,24.2,0.0,,,67.0,2.0,,11.8,996.9
1981-09-08,19.1,12.6,26.6,0.0,,,60.0,3.0,6.0,12.9,993.4
1981-09-09,18.3,16.5,21.2,3.4,,,83.0,1.9,6.0,17.4,993.7
1981-09-10,16.4,14.8,20.5,2.2,,,93.0,1.0,,17.3,992.1
1981-09-11,15.0,12.3,18.2,0.0,,,93.0,1.5,5.0,15.8,990.1
1981-09-12,16.3,10.1,22.5,0.0,,,83.0,1.9,,15.1,990.4
1981-09-13,17.2,14.1,22.2,0.0,,,68.0,3.2,8.0,13.1,989.5
1981-09-14,12.8,9.0,17.6,0.1,,,71.0,2.9,7.0,10.4,992.1
1981-09-15,11.8,9.0,15.0,1.1,,,88.0,2.1,,12.2,992.4
1981-09-16,10.7,8.0,13.2,8.6,,,93.0,1.6,,12.0,990.6
1981-09-17,10.7,6.0,16.6,0.0,,,83.0,0.8,,10.5,992.8
1981-09-18,12.3,6.0,19.6,2.0,,,76.0,1.5,5.0,10.6,988.6
1981-09-19,15.0,12.1,19.8,1.5,,,78.0,3.1,6.0,13.1,984.2
1981-09-20,16.0,11.1,19.5,0.4,,,78.0,3.1,6.0,14.1,982.4
1981-09-21,21.7,17.5,28.3,0.0,,,63.0,3.5,9.0,16.2,983.7
1981-09-22,20.8,15.4,27.0,1.4,,,76.0,2.9,9.0,18.5,986.3
1981-09-23,14.7,13.1,22.5,6.3,,,92.0,2.5,10.0,15.6,986.9
1981-09-24,13.4,8.8,18.9,0.0,,,73.0,1.8,5.0,11.0,988.9
1981-09-25,14.0,11.6,18.3,0.0,,,81.0,1.5,5.0,12.9,979.9
1981-09-26,16.6,11.3,22.4,0.0,,,75.0,4.3,11.0,13.8,982.0
1981-09-27,17.3,15.6,21.6,2.0,,,77.0,3.7,10.0,15.2,980.9
1981-09-28,14.3,12.5,16.3,24.0,,,96.0,1.9,6.0,15.6,982.6
1981-09-29,11.4,10.5,15.1,2.4,,,97.0,3.0,7.0,13.1,985.0
1981-09-30,12.8,10.0,15.4,0.0,,,89.0,2.0,7.0,13.1,993.8
1981-10-01,14.4,9.4,20.4,0.0,,,88.0,1.0,5.0,14.3,987.2
1981-10-02,14.9,12.4,18.5,0.0,,,78.0,2.5,8.0,13.0,976.4
1981-10-03,14.4,10.8,18.6,0.1,,,73.0,2.8,8.0,11.8,972.0
1981-10-04,13.4,8.8,16.7,0.1,,,58.0,7.5,12.0,9.0,978.0
1981-10-05,12.8,10.3,15.9,0.2,,,72.0,4.3,11.0,10.6,984.9
1981-10-06,16.8,10.2,21.8,0.0,,,72.0,4.5,9.0,13.6,985.1
1981-10-07,15.4,11.8,20.3,0.7,,,64.0,5.3,14.0,11.3,989.1
1981-10-08,12.9,9.5,16.9,0.0,,,67.0,4.8,10.0,9.9,994.9
1981-10-09,14.8,10.4,19.3,2.1,,,63.0,3.6,7.0,10.5,988.6
1981-10-10,11.7,8.1,16.6,5.7,,,69.0,6.3,17.0,9.6,981.9
1981-10-11,8.5,6.6,11.8,3.6,,,86.0,7.1,18.0,9.6,970.8
1981-10-12,7.3,5.2,10.4,4.6,,,74.0,5.1,16.0,7.5,976.2
1981-10-13,6.3,4.4,9.6,4.2,,,86.0,7.0,18.0,8.1,977.1
1981-10-14,6.3,3.0,10.1,0.2,,,73.0,5.8,14.0,6.9,984.2
1981-10-15,6.2,5.5,7.7,16.1,,,87.0,1.9,5.0,8.2,979.9
1981-10-16,5.4,3.4,9.6,0.0,,,85.0,2.5,8.0,7.6,992.7
1981-10-17,7.4,3.7,10.1,1.4,,,82.0,2.2,6.0,8.4,995.3
1981-10-18,11.0,7.4,14.8,4.9,,,91.0,3.9,8.0,12.0,988.4
1981-10-19,8.0,5.2,13.1,0.0,,,93.0,2.4,7.0,10.1,990.9
1981-10-20,11.8,8.0,14.3,1.1,,,76.0,5.1,10.0,10.5,979.9
1981-10-21,8.0,7.5,13.8,15.2,,,90.0,0.8,10.0,9.6,980.6
1981-10-22,5.8,4.8,8.1,14.2,,,91.0,0.7,5.0,8.4,983.6
1981-10-23,4.3,3.0,5.7,2.9,,,95.0,0.8,,7.9,987.2
1981-10-24,4.2,2.0,7.9,0.0,,,87.0,1.2,5.0,7.2,991.8
1981-10-25,2.9,-1.1,6.9,0.0,,,86.0,2.8,7.0,6.4,987.2
1981-10-26,4.5,2.4,7.2,0.0,,,79.0,3.0,8.0,6.6,984.7
1981-10-27,5.2,1.1,6.7,12.0,,,95.0,0.7,6.0,8.5,984.5
1981-10-28,5.6,2.8,8.5,4.2,,,91.0,5.1,14.0,8.3,986.4
1981-10-29,9.3,4.3,11.8,0.2,,,72.0,5.7,13.0,8.4,988.2
1981-10-30,8.2,6.1,11.4,6.1,,,83.0,3.4,16.0,9.0,983.9
1981-10-31,10.2,5.6,14.6,1.8,,,76.0,7.5,23.0,9.5,982.5
1981-11-01,9.2,6.3,12.1,1.3,,,76.0,4.6,11.0,8.9,994.7
1981-11-02,12.4,10.5,14.3,0.2,,,78.0,8.4,23.0,11.3,991.5
1981-11-03,8.6,3.6,12.1,0.0,,,81.0,1.6,11.0,9.0,999.2
1981-11-04,9.7,6.6,12.1,2.1,,,85.0,3.4,6.0,10.2,996.5
1981-11-05,6.2,3.2,10.0,3.0,,,84.0,5.6,18.0,7.9,994.5
1981-11-06,4.8,2.8,7.2,2.9,,,80.0,6.9,14.0,6.8,994.3
1981-11-07,1.2,-1.2,3.8,1.5,,,81.0,3.9,8.0,5.4,998.4
1981-11-08,0.2,-0.9,2.2,3.5,,,96.0,3.3,7.0,5.9,999.4
1981-11-09,0.2,-0.9,0.6,3.1,,,98.0,3.0,7.0,6.1,998.9
1981-11-10,-0.7,-1.4,0.6,0.0,,,96.0,1.4,6.0,5.6,1003.5
1981-11-11,0.2,-2.2,1.6,9.1,,,89.0,6.5,13.0,5.5,993.9
1981-11-12,2.8,0.2,4.2,1.1,,,91.0,4.8,11.0,6.9,989.6
1981-11-13,4.6,3.5,6.3,8.0,,,94.0,4.5,13.0,8.0,992.4
1981-11-14,2.3,0.4,4.2,6.8,,,92.0,7.0,23.0,6.7,991.9
1981-11-15,0.3,-0.6,1.3,5.3,,,96.0,3.4,12.0,6.0,1001.6
1981-11-16,-0.1,-1.9,2.1,0.0,,,98.0,0.3,,6.0,1003.0
1981-11-17,-0.3,-3.0,2.9,0.6,,,84.0,3.8,10.0,5.0,997.3
1981-11-18,3.9,-0.2,7.6,4.3,,,85.0,2.6,8.0,6.9,992.4
1981-11-19,7.8,4.3,11.9,5.4,,,91.0,3.7,12.0,9.8,991.0
1981-11-20,9.5,1.2,15.0,0.1,,,79.0,5.0,13.0,9.3,995.0
1981-11-21,9.5,6.7,16.3,10.9,,,82.0,5.3,17.0,9.5,993.0
1981-11-22,11.1,5.9,13.1,0.2,,,86.0,4.5,11.0,11.4,993.9
1981-11-23,12.1,9.9,13.7,0.9,,,71.0,4.5,10.0,10.0,990.0
1981-11-24,6.0,2.9,13.0,0.3,,,64.0,7.9,19.0,6.1,984.7
1981-11-25,2.4,0.5,4.0,0.1,,,72.0,8.3,17.0,5.3,988.5
1981-11-26,2.0,0.8,3.0,7.0,,,88.0,5.0,15.0,6.2,993.1
1981-11-27,5.7,1.6,7.4,9.4,,,86.0,5.6,13.0,7.9,984.4
1981-11-28,4.1,3.1,7.3,1.5,,,87.0,4.2,12.0,7.1,977.4
1981-11-29,1.8,-1.1,3.8,3.7,,,90.0,1.9,6.0,6.3,980.5
1981-11-30,2.3,1.7,3.5,2.5,,,91.0,4.7,13.0,6.6,977.1
1981-12-01,0.5,-1.0,2.2,7.5,,,97.0,4.5,8.0,6.1,977.7
1981-12-02,0.5,-0.3,1.0,2.7,,,99.0,3.6,9.0,6.2,993.9
1981-12-03,0.5,-0.8,0.9,7.7,,,93.0,3.5,10.0,5.9,1001.5
1981-12-04,1.9,0.0,3.2,9.4,,,91.0,7.5,13.0,6.4,979.5
1981-12-05,0.7,-0.5,2.7,2.1,,,83.0,6.9,15.0,5.3,976.7
1981-12-06,1.0,-0.5,1.8,0.7,,,88.0,4.7,12.0,5.7,973.4
1981-12-07,1.5,0.2,2.7,2.4,,,85.0,4.3,9.0,5.8,964.1
1981-12-08,1.3,-0.5,2.6,15.0,,,91.0,3.0,12.0,6.1,956.2
1981-12-09,-0.1,-2.1,4.6,1.0,,,86.0,5.4,14.0,5.3,963.0
1981-12-10,-1.1,-2.4,-0.3,0.0,,,82.0,3.3,11.0,4.6,974.3
1981-12-11,-1.4,-4.1,0.0,8.7,,,86.0,2.8,12.0,4.8,971.1
1981-12-12,-2.0,-3.9,1.6,3.0,,,92.0,4.0,11.0,4.9,967.8
1981-12-13,-4.7,-7.2,-2.3,0.0,,,67.0,4.6,11.0,2.8,979.3
1981-12-14,-3.8,-8.9,0.0,4.6,,,72.0,5.4,14.0,3.5,961.9
1981-12-15,-3.5,-6.7,3.1,0.5,,,93.0,2.2,13.0,4.5,965.8
1981-12-16,-10.9,-14.9,-6.7,0.5,,,89.0,1.2,,2.4,972.0
1981-12-17,-8.7,-11.2,-7.1,0.3,,,91.0,1.1,,2.9,983.0
1981-12-18,-6.9,-10.7,-3.1,3.6,,,84.0,4.0,11.0,3.1,975.8
1981-12-19,-6.9,-8.9,-3.1,2.7,,,90.0,5.0,11.0,3.3,978.9
1981-12-20,-7.3,-9.0,-6.3,0.3,,,91.0,2.9,9.0,3.2,989.3
1981-12-21,-10.2,-14.8,-7.4,0.0,,,83.0,3.5,11.0,2.3,978.1
1981-12-22,-4.6,-10.2,-3.0,0.0,,,81.0,5.6,13.0,3.5,970.5
1981-12-23,-1.8,-3.4,-0.4,1.4,,,85.0,2.0,7.0,4.6,971.0
1981-12-24,-1.5,-2.9,0.0,0.0,,,89.0,2.7,8.0,4.9,967.1
1981-12-25,-1.4,-2.7,0.4,0.5,,,92.0,1.9,7.0,5.1,978.1
1981-12-26,-1.3,-2.5,-0.4,0.8,,,95.0,1.8,7.0,5.3,987.2
1981-12-27,-2.8,-3.9,-0.3,0.1,,,90.0,1.4,,4.5,985.1
1981-12-28,-3.0,-5.0,-1.7,0.0,,,81.0,4.6,10.0,4.0,977.9
1981-12-29,1.1,-3.4,3.8,0.6,,,84.0,6.0,16.0,5.6,966.4
1981-12-30,3.5,1.6,5.9,4.3,,,81.0,3.1,9.0,6.3,971.1
1981-12-31,5.7,1.4,9.4,0.0,,,79.0,5.8,14.0,7.2,967.3
1982-01-01,6.3,3.7,8.1,1.3,,,81.0,2.0,8.0,7.7,977.2
1982-01-02,4.8,2.1,6.5,1.2,,,85.0,3.0,9.0,7.3,988.7
1982-01-03,7.4,4.1,9.3,1.3,,,82.0,4.2,12.0,8.5,986.1
1982-01-04,8.8,6.1,9.9,0.7,,,73.0,7.4,15.0,8.3,979.2
1982-01-05,8.6,7.1,10.2,6.6,,,77.0,6.3,14.0,8.6,976.8
1982-01-06,-1.5,-8.1,9.1,1.0,,,87.0,8.5,19.0,5.3,973.7
1982-01-07,-8.4,-9.6,-6.7,0.1,,,83.0,5.4,11.0,2.7,995.1
1982-01-08,-11.8,-14.1,-9.2,0.0,,,86.0,0.8,6.0,2.1,1000.3
1982-01-09,-10.0,-12.6,-7.9,0.3,,,76.0,1.6,7.0,2.2,990.4
1982-01-10,-12.3,-18.4,-8.8,0.0,,,83.0,1.1,,2.0,989.5
1982-01-11,-9.0,-13.0,-7.2,0.0,,,77.0,2.8,8.0,2.4,980.0
1982-01-12,-6.5,-8.3,-4.6,0.0,,,86.0,1.2,7.0,3.3,993.5
1982-01-13,-9.1,-10.3,-6.7,0.0,,,89.0,0.5,5.0,2.7,1008.1
1982-01-14,-7.7,-13.2,-4.5,0.0,,,68.0,4.5,13.0,2.3,1005.4
1982-01-15,-6.3,-8.6,-2.2,0.0,,,71.0,4.2,12.0,2.7,1001.3
1982-01-16,-6.7,-8.8,-2.4,0.0,,,73.0,3.0,7.0,2.7,999.9
1982-01-17,-5.8,-8.9,-2.0,0.0,,,71.0,4.5,10.0,2.8,998.9
1982-01-18,-5.4,-7.5,-2.3,0.0,,,77.0,2.6,8.0,3.2,999.7
1982-01-19,-4.2,-7.0,-0.1,0.0,,,86.0,2.5,6.0,3.9,1000.1
1982-01-20,-3.7,-5.7,0.0,0.0,,,66.0,3.7,8.0,3.1,998.9
1982-01-21,-6.8,-9.2,-3.6,0.0,,,83.0,3.5,8.0,3.1,998.3
1982-01-22,-3.9,-8.0,-3.2,0.2,,,97.0,1.3,,4.4,996.1
1982-01-23,-1.7,-4.0,0.4,0.0,,,96.0,0.8,,5.2,994.5
1982-01-24,-0.8,-1.4,-0.1,0.3,,,98.0,0.4,,5.7,996.2
1982-01-25,0.3,-2.3,2.3,0.1,,,86.0,2.2,6.0,5.3,995.1
1982-01-26,1.9,-1.9,4.5,2.2,,,76.0,4.2,14.0,5.4,978.9
1982-01-27,2.9,1.1,4.9,0.0,,,87.0,3.0,12.0,6.5,978.3
1982-01-28,0.1,-3.0,2.4,2.3,,,82.0,5.3,14.0,5.0,991.6
1982-01-29,1.6,-0.3,2.7,8.2,,,92.0,5.3,14.0,6.3,983.1
1982-01-30,4.9,1.1,6.8,27.2,,,97.0,6.7,16.0,8.4,979.4
