,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
2018-04-17,12.3,7.7,18.3,0.0,1910.0,19.1,72.92,3.1,8.7,10.2,1022.43,4.304224900647787,2.884713066986954,2.59332443746547,3.59142814583167,3.09237629164857
2018-04-18,16.5,11.1,22.5,0.0,2188.0,21.88,63.38,3.4,6.8,11.6,1028.5,5.936309592234821,3.440149229210373,2.7278616253585266,4.848458343378043,3.788159984368285
2018-04-19,19.3,13.0,27.3,0.0,2165.0,21.650000000000002,59.75,3.6,8.2,12.9,1025.75,6.6927552625418265,4.20484799482237,2.4675156343038225,5.654712031317654,4.061113832810738
2018-04-20,14.2,8.5,18.3,0.0,2203.0,22.03,70.54,4.1,9.0,11.4,1019.93,5.090522447473882,3.0288617459954734,3.004676230218597,4.335444492397743,3.67006036130817
2018-04-21,9.8,7.9,11.9,0.0,2400.0,24.0,85.04,2.9,7.4,10.2,1020.5,4.2398413374462685,1.6834271793619888,3.8900304392551135,3.2949410273117428,3.592485733283428
2018-04-22,15.1,7.6,22.7,0.0,2112.0,21.12,70.04,3.9,12.3,11.9,1010.68,5.181691273218713,3.9319641582487135,2.887117294187065,4.579398992654151,3.733258143420608
2018-04-23,11.3,9.5,13.1,0.0,2303.0,23.03,80.13,6.4,12.9,10.7,1010.19,3.9729552555686665,1.7122642049755612,3.1767444828756366,4.102640832273435,3.639692657574536
2018-04-24,10.6,8.4,12.5,10.5,1548.0,15.48,84.75,6.7,15.0,10.8,1009.53,2.689563570285311,1.7979182633322255,2.247340371579777,3.0374916607453732,2.642416016162575
2018-04-25,9.7,6.9,12.5,0.3,1189.0,11.89,86.46,7.7,20.1,10.5,1004.63,1.9947430156077446,2.0509337756469295,1.647530397821939,2.6302136389153374,2.1388720183686383
2018-04-26,9.7,8.3,10.9,0.0,2190.0,21.900000000000002,77.88,8.1,14.6,9.4,1009.74,3.5394458281007926,1.4084518620928494,2.495564549479587,4.234557651030089,3.365061100254838
2018-04-27,10.2,8.0,13.8,0.5,1547.0,15.47,79.96,4.2,10.7,9.9,1009.73,3.0593506220603106,2.1583664076485256,2.262471271434272,3.015498647322052,2.638984959378162
2018-04-28,10.4,8.3,13.3,0.8,1138.0,11.38,86.63,3.1,9.7,11.0,1007.43,2.2422770052311525,2.033531433093881,2.115070784240616,2.1757752616138166,2.145423022927216
2018-04-29,9.4,7.9,11.1,20.2,709.0,7.09,93.0,6.6,17.8,11.0,1008.01,1.1510077576054147,1.580730271696114,1.4534923274673373,1.6252868061115258,1.5393895667894315
2018-04-30,10.4,7.7,14.3,1.0,672.0,6.72,85.96,8.9,19.9,10.8,995.86,1.6248037551638475,2.3706412928367033,0.6518398972786987,2.420020651662297,1.535930274470498
2018-05-01,7.9,6.1,9.6,2.9,904.0,9.040000000000001,82.04,7.7,20.2,8.8,1001.54,1.8255333259448197,1.5844441190571101,0.9035527092189564,2.5382396494016057,1.720896179310281
2018-05-02,11.2,5.7,15.4,0.0,2116.0,21.16,63.17,5.1,11.6,8.3,1008.82,4.799106473098234,2.9970438906142935,2.190899588946353,4.6749455443297645,3.4329225666380587
2018-05-03,9.6,6.3,11.2,0.0,2632.0,26.32,77.21,4.9,12.2,9.2,1015.55,4.428038465165339,2.0262454854760046,3.862896579170301,4.188263486531718,4.02558003285101
2018-05-04,9.3,5.7,12.6,0.0,2600.0,26.0,73.58,2.7,5.8,8.5,1023.52,4.8963698898027,2.3939032232063346,3.9704199549295254,3.9354556675623797,3.9529378112459526
2018-05-05,11.7,7.8,16.1,0.0,2619.0,26.19,71.63,4.3,9.4,9.7,1025.85,5.202345884429079,2.8765935093850112,3.803382976046854,4.76348505128554,4.283434013666197
2018-05-06,15.7,10.1,22.1,0.0,2669.0,26.69,65.79,4.1,10.1,11.6,1023.45,6.444103711928679,3.9526943472820157,3.9356023887804223,5.744131572861239,4.8398669808208306
2018-05-07,17.4,12.8,23.1,0.0,2697.0,26.97,63.58,4.0,8.6,12.5,1018.8,7.008486239166189,3.871644131022003,4.0527971210480365,6.110105758363052,5.081451439705544
2018-05-08,19.9,13.3,26.0,0.0,2677.0,26.77,51.96,4.3,10.3,11.6,1010.76,8.419700584424833,4.632228715198172,3.191780894569269,7.155553599896259,5.173667247232764
2018-05-09,21.2,14.3,27.1,0.0,2525.0,25.25,53.63,4.0,8.8,13.2,1005.55,8.232163882331735,4.8391107572320315,3.3351858524314038,6.901353814753766,5.118269833592585
2018-05-10,12.7,10.6,19.7,7.6,862.0,8.620000000000001,87.92,5.6,12.6,12.9,1008.63,1.8892494300073355,3.209242449762429,1.5081766710899664,2.4195402160393726,1.9638584435646695
2018-05-11,11.3,10.3,13.0,0.0,1759.0,17.59,82.29,4.7,8.8,11.0,1018.44,3.316697226644121,1.6771812200302765,2.9667133651844733,3.3806031888469414,3.1736582770157074
2018-05-12,15.5,11.7,20.3,0.0,2178.0,21.78,75.63,5.0,12.0,13.3,1014.29,4.937310506506504,3.4439677269965676,3.5895335275897757,4.8527015503469,4.221117538968338
2018-05-13,16.0,13.4,21.1,3.3,2331.0,23.31,82.42,4.9,17.9,14.9,1010.41,4.880033191015947,3.3252614116754224,4.496713260600711,4.756153238774359,4.626433249687535
2018-05-14,15.0,12.0,17.7,0.0,2719.0,27.19,80.83,5.3,10.9,13.7,1013.25,5.331659827030373,2.7906860737858716,5.039003284677082,5.120264030471639,5.079633657574361
2018-05-15,14.4,13.0,16.7,0.0,2746.0,27.46,81.04,4.6,8.8,13.3,1015.69,5.338190195646755,2.218352401233536,5.140965737062187,4.990401854710555,5.065683795886371
2018-05-16,12.2,9.4,14.0,0.0,2154.0,21.54,87.25,10.0,18.4,12.5,1016.52,3.036266642399729,2.315721901636667,3.616633825259317,4.203319190753545,3.909976508006431
2018-05-17,9.8,8.9,11.0,0.0,2000.0,20.0,81.67,11.7,17.2,9.9,1018.7,2.9201876484883504,1.4462918872113242,2.3119496044339485,4.521714065229719,3.4168318348318336
2018-05-18,10.0,8.7,11.5,0.0,910.0,9.1,81.58,7.0,13.3,10.0,1019.41,2.0851265710356235,1.689860265764474,1.109648970350917,2.7309024235351256,1.9202756969430212
2018-05-19,11.7,9.6,13.9,0.0,2055.0,20.55,83.83,3.4,7.7,11.5,1021.26,3.9030124920471243,2.232091371307214,3.901471907652731,3.5427960037534274,3.7221339557030793
2018-05-20,16.0,11.7,22.0,0.0,2758.0,27.580000000000002,68.83,4.4,10.2,12.1,1022.17,6.553904049340975,3.9751997556839718,4.5184478060675035,6.025660596013089,5.272054201040296
2018-05-21,15.7,12.1,19.9,0.0,2894.0,28.94,67.83,5.8,11.5,12.2,1017.45,6.463044724103504,3.442889143509751,4.330300939432643,6.508162507255779,5.419231723344211
2018-05-22,15.7,13.1,19.2,0.0,2556.0,25.560000000000002,74.29,5.4,10.1,13.3,1013.85,5.584814976112837,3.0569440473027463,4.3252521195969535,5.573296517096253,4.949274318346603
2018-05-23,15.5,13.2,19.6,0.0,2762.0,27.62,75.79,6.3,10.6,13.3,1020.66,5.663052620028605,3.124629586835609,4.615334267600682,5.996319068335888,5.305826667968285
2018-05-24,16.9,13.6,21.9,0.0,2813.0,28.13,70.88,6.5,13.1,13.6,1020.73,6.398948817400495,3.7218535638465386,4.348483410411923,6.750040614959438,5.549262012685681
2018-05-25,17.9,14.6,23.1,0.0,2741.0,27.41,64.79,6.7,14.9,13.3,1018.99,6.992287509379011,3.8889729528893358,3.5745611104849653,7.413103990564289,5.493832550524627
2018-05-26,16.4,13.9,19.0,0.0,2868.0,28.68,77.17,6.0,10.0,14.4,1021.22,5.92931792026157,2.8958436621142405,5.253588113124872,6.003307571856869,5.62844784249087
2018-05-27,17.1,15.2,21.1,5.9,2849.0,28.490000000000002,81.08,6.4,13.2,15.8,1019.29,5.706311865992526,3.189057552300417,5.55238508351514,6.046398028529599,5.799391556022369
2018-05-28,17.5,15.2,22.4,0.0,2771.0,27.71,84.42,5.1,10.2,16.8,1017.53,5.684294841077566,3.574697939777077,5.993713977653971,5.580421858506843,5.787067918080407
2018-05-29,18.5,14.8,25.3,1.6,2488.0,24.88,83.13,6.2,11.9,17.7,1012.98,5.303240969662915,4.452744084214405,5.154466122205669,5.695830302634699,5.425148212420184
2018-05-30,19.4,16.0,24.2,0.0,1764.0,17.64,84.5,3.3,7.7,19.1,1012.55,4.39134902751661,4.044316192926342,4.198178398704315,4.0059888267993164,4.102083612751816
2018-05-31,18.2,15.6,22.1,0.0,2424.0,24.240000000000002,84.46,3.8,11.2,17.7,1013.32,5.428974053536676,3.4943307812639106,5.547091234534074,4.912057132708007,5.2295741836210405
2018-06-01,17.4,15.2,21.9,1.3,2148.0,21.48,87.33,4.4,8.9,17.4,1013.01,4.519759302370252,3.4780468414675734,4.922490826171231,4.3946937066296385,4.658592266400435
2018-06-02,16.4,15.2,17.4,0.0,703.0,7.03,92.29,4.8,11.0,17.3,1014.69,1.6088920049378592,1.9412629352616322,1.8924244399309802,1.9440050949019767,1.9182147674164785
2018-06-03,16.1,14.5,18.5,0.0,1668.0,16.68,90.67,3.1,6.4,16.6,1016.41,3.5426734098608073,2.6008139385998166,4.0626917184650795,3.2286537458263975,3.6456727321457385
2018-06-04,15.4,14.2,16.8,0.0,908.0,9.08,90.13,4.8,9.1,15.7,1013.19,2.062396679509162,2.0581557093331266,2.1694832385129335,2.317730417505353,2.2436068280091432
2018-06-05,15.0,13.2,17.1,0.0,2749.0,27.490000000000002,73.75,4.4,8.5,12.5,1013.18,5.946877712400948,2.495598896667485,5.001202754257895,5.523067004185582,5.262134879221739
2018-06-06,19.6,13.4,26.1,0.0,2973.0,29.73,64.42,4.4,10.7,14.1,1013.53,8.107129057145137,5.145156982566389,5.267832510971264,7.2216236036122705,6.244728057291767
2018-06-07,19.5,16.8,23.2,0.0,2920.0,29.2,67.75,3.9,7.9,15.4,1013.31,7.613131441681123,3.64940403480471,5.625723327124399,6.6882725633444675,6.1569979452344334
2018-06-08,19.2,16.8,23.6,0.2,2469.0,24.69,79.04,4.7,8.8,17.4,1013.08,5.958861860091311,3.737823314404464,5.221062941724076,5.662386992449079,5.441724967086578
2018-06-09,17.1,16.5,18.6,0.8,1612.0,16.12,92.25,6.8,9.7,18.1,1012.54,2.9176455528548986,1.9623599835429046,3.8584296501410513,3.450556050109191,3.6544928501251213
2018-06-10,16.6,15.0,18.3,0.0,1841.0,18.41,84.29,6.9,11.5,15.9,1011.35,3.8630725772033054,2.428184303599102,3.6203856347986356,4.348342882585202,3.984364258691919
2018-06-11,15.3,14.2,17.7,0.0,1741.0,17.41,74.42,6.4,12.1,13.0,1012.23,4.248474888065109,2.4093092380426544,2.498412036249058,4.7948774931616,3.646644764705329
2018-06-12,14.6,13.3,16.1,0.0,1066.0,10.66,74.92,8.4,14.5,12.5,1011.4,3.2581809967219817,2.1118378204588817,0.7414238264958675,4.193210898309498,2.4673173624026825
2018-06-13,14.7,13.3,16.5,0.0,,,70.21,8.0,15.5,11.8,1013.17,,2.26695370578883,0.0,,
2018-06-14,16.4,13.3,20.5,1.5,1358.0,13.58,74.04,6.8,15.0,13.7,1010.86,3.988558491424241,3.5815103923308445,1.5891825457432969,4.577636308925922,3.0834094273346095
2018-06-15,17.2,14.3,20.9,0.0,2421.0,24.21,62.92,3.8,7.4,12.2,1014.7,6.515018666277527,3.511925276848741,3.9824929789165484,5.864635338321927,4.923564158619238
2018-06-16,17.2,15.6,20.4,0.3,1223.0,12.23,75.63,2.7,11.8,14.9,1012.19,3.497079592155619,2.9968649865596206,2.4555345773609867,3.352249066691175,2.9038918220260808
2018-06-17,16.4,15.1,18.6,0.0,1705.0,17.05,72.67,6.2,11.4,13.6,1013.19,4.516595799701598,2.501806980319342,2.4139256066905146,4.944259854213993,3.6790927304522536
2018-06-18,16.1,14.4,18.7,0.8,793.0,7.930000000000001,85.96,5.6,12.2,15.8,1015.5,2.1475130365832356,2.749695982139591,1.566600814555021,2.600893919419989,2.083747366987505
2018-06-19,17.1,15.8,18.8,0.0,2108.0,21.080000000000002,79.33,5.4,12.6,15.5,1018.95,4.802427357053697,2.365025554632885,4.105839970456702,4.893714435687786,4.499777203072244
2018-06-20,19.1,15.9,23.7,1.9,2263.0,22.63,81.42,6.3,13.8,18.0,1016.41,5.1734440983144125,4.032407854143828,4.632764631654217,5.5064878277396865,5.069626229696952
2018-06-21,13.7,10.6,16.3,8.3,1548.0,15.48,77.04,12.0,25.1,12.2,1013.67,3.435174402556621,2.942535810030498,1.2159703452459159,5.191317704136669,3.2036440246912923
2018-06-22,13.4,10.5,15.6,0.3,1625.0,16.25,75.75,13.8,23.9,11.7,1019.17,3.588181520518006,2.75637596287014,0.8617140301468913,5.7311406931899835,3.2964273616684374
2018-06-23,13.8,12.5,14.9,0.1,1136.0,11.36,75.58,11.4,18.3,11.9,1021.95,3.268032186478405,1.9145137582672767,0.3437864104252979,4.733545859704202,2.53866613506475
2018-06-24,13.8,12.2,15.3,0.0,766.0,7.66,86.46,9.3,13.1,13.7,1019.99,1.9019812454076357,2.1749173834545665,1.0851475791088774,2.791620100969334,1.9383838400391058
2018-06-25,14.1,13.1,15.1,0.0,987.0,9.870000000000001,82.04,8.8,12.5,13.2,1021.96,2.5601687310708376,1.7625100462196688,1.1885889745087352,3.4488855797812175,2.3187372771449763
2018-06-26,13.8,12.5,15.4,0.0,1106.0,11.06,79.25,6.1,11.6,12.5,1024.3,2.8537424160293106,2.100898790103904,1.630721830203676,3.3583700410521544,2.494545935627915
2018-06-27,14.7,12.4,16.8,0.0,2167.0,21.67,83.42,4.3,7.7,14.0,1025.15,4.366764510361292,2.6592791222208176,4.468587896458387,4.238075195642401,4.353331546050394
2018-06-28,17.4,15.0,20.6,0.0,2580.0,25.8,82.83,5.5,10.5,16.4,1023.24,5.37428720970604,3.2461465506963623,5.453437551609142,5.414177818042086,5.433807684825614
2018-06-29,15.5,14.3,17.1,0.0,1572.0,15.72,86.63,5.5,9.0,15.3,1018.79,3.229618738520081,2.169071945891855,3.317624096743431,3.5262925746521634,3.421958335697797
2018-06-30,18.5,14.9,22.9,0.0,2634.0,26.34,68.33,5.9,11.4,14.4,1017.92,6.778840135194415,3.9917526633087874,4.257552513799201,6.782747144404876,5.5201498291020386
2018-07-01,19.0,14.9,24.2,0.0,2622.0,26.22,57.38,5.8,12.7,12.5,1018.57,7.722035019378049,4.357171145273919,3.1835052250946507,7.659440162818759,5.421472693956705
2018-07-02,17.8,14.4,21.7,0.0,2683.0,26.830000000000002,64.38,5.1,8.9,13.1,1018.13,6.963552219596114,3.728825707838277,4.226937737099165,6.670751134512194,5.44884443580568
2018-07-03,16.0,14.7,17.6,0.0,2431.0,24.310000000000002,78.04,5.6,8.4,14.2,1016.94,5.188002586403849,2.2277357606976675,4.5285683057647805,5.2844664455566335,4.906517375660707
2018-07-04,16.1,14.8,17.9,0.0,1280.0,12.8,78.58,3.4,7.3,14.4,1013.61,3.387720437442346,2.3059920828870726,2.542286648299702,3.301902239214123,2.9220944437569125
2018-07-05,16.5,15.6,17.9,0.0,1026.0,10.26,80.71,6.1,10.8,15.2,1012.66,2.9280606955645707,2.005887333916343,1.625623095442938,3.380388355080087,2.5030057252615125
2018-07-06,16.4,15.2,18.5,0.0,2663.0,26.63,76.92,7.9,12.3,14.3,1017.93,5.468313896465094,2.390808081995086,4.4309664084320675,6.262194043950868,5.346580226191468
2018-07-07,16.2,15.0,18.3,0.0,2614.0,26.14,74.75,7.8,10.3,13.8,1022.03,5.507301530049285,2.3716606131185825,4.089644196430845,6.32252195690849,5.2060830766696675
2018-07-08,16.5,14.9,18.7,0.0,2812.0,28.12,76.38,6.5,9.7,14.3,1022.78,5.875402388299536,2.5615298404057736,5.021128618121017,6.17748252169158,5.599305569906298
2018-07-09,16.0,14.1,17.7,0.2,1090.0,10.9,79.96,9.1,16.1,14.6,1020.09,3.0592252028786495,2.450868916421217,1.154234462980511,3.997655918309644,2.5759451906450774
2018-07-10,16.6,14.3,18.4,0.1,2377.0,23.77,79.46,10.1,16.8,15.0,1014.62,4.742599648114987,2.6551121395766915,3.7160062221833954,6.000385599796951,4.858195910990173
2018-07-11,17.7,16.1,19.7,0.6,1964.0,19.64,82.04,7.4,12.6,16.7,1015.81,4.306465630537279,2.560555176556685,3.6371727394920867,4.90381121549982,4.270491977495953
2018-07-12,17.2,15.5,19.1,0.0,2533.0,25.330000000000002,83.38,6.7,12.0,16.4,1016.51,5.020468032484341,2.517314494828238,5.109229597824299,5.384415522605972,5.2468225602151355
2018-07-13,16.3,15.3,17.8,0.0,1071.0,10.71,78.71,5.5,9.7,14.6,1019.21,3.109418682376342,2.037735205590181,1.6585627340700668,3.4379622504041984,2.5482624922371326
2018-07-14,16.9,14.2,19.4,0.0,2162.0,21.62,70.67,3.4,6.9,13.6,1019.17,5.523070948955189,2.9812689342484755,3.9933650461142767,4.855804648446521,4.424584847280399
2018-07-15,17.6,12.9,21.5,0.0,2850.0,28.5,73.88,3.6,8.2,14.8,1016.85,6.7697023858402074,3.898616459584964,5.702342592587239,5.774718197176212,5.7385303948817254
2018-07-16,19.6,16.0,22.9,0.0,2832.0,28.32,75.46,4.0,7.4,17.2,1013.36,6.989111363063745,3.6769139776090656,5.9474296355501775,6.074957408566549,6.011193522058363
2018-07-17,20.6,17.4,26.5,0.0,2711.0,27.11,74.63,4.8,13.4,17.9,1012.2,6.991152401612913,4.320258382190986,5.4234967595001855,6.5619582625572885,5.992727511028737
2018-07-18,18.5,16.2,20.4,0.0,2783.0,27.830000000000002,75.46,5.4,12.0,16.1,1016.62,6.4595806209054585,2.7643983427937893,5.3213500377524845,6.130916695620487,5.7261333666864855
2018-07-19,18.2,15.1,21.0,0.0,2479.0,24.79,74.25,4.4,9.7,15.5,1017.56,6.077203861986727,3.2370571831414607,4.739955794227097,5.510042283348827,5.124999038787962
2018-07-20,19.0,17.0,21.5,0.0,2389.0,23.89,69.08,6.6,10.8,15.2,1013.54,6.365655071413431,2.8785202313525105,3.4909229652715794,6.509889113658279,5.000406039464929
2018-07-21,20.2,18.1,23.7,0.0,2041.0,20.41,74.17,6.2,9.9,17.6,1010.46,5.616498408221795,3.302378664036799,3.3630919291892774,5.765535622808709,4.564313775998993
2018-07-22,19.5,17.2,21.7,0.0,2567.0,25.67,79.0,4.6,8.2,18.0,1012.47,6.1245647344192236,2.893603095827105,5.390524146527918,5.576085197619886,5.483304672073902
2018-07-23,19.6,16.8,22.1,0.0,2544.0,25.44,80.63,2.3,5.9,18.4,1015.13,6.416221708823609,3.1350786134749544,5.927862634114152,4.998984936861992,5.463423785488072
2018-07-24,22.5,18.7,26.8,0.0,2641.0,26.41,74.13,3.5,7.5,20.2,1013.35,7.313963444212527,4.157590757600761,5.821380878879193,6.15809767212256,5.9897392755008765
2018-07-25,21.4,20.0,23.1,0.0,2453.0,24.53,84.13,5.4,8.3,21.5,1015.1,5.772819254503456,2.4903275500564557,5.638712130246627,5.495853391043467,5.567282760645047
2018-07-26,25.6,19.9,31.3,0.0,2440.0,24.400000000000002,68.25,5.1,11.7,21.8,1014.57,8.126628761693041,5.26219585984597,4.568887756594082,7.220774195673874,5.894830976133978
2018-07-27,25.8,22.3,31.3,0.0,2607.0,26.07,61.88,5.3,11.8,20.3,1012.08,9.030997589256001,4.674203609496194,4.1055357394467595,8.2154593485307,6.16049754398873
2018-07-28,22.2,18.6,27.6,0.8,1080.0,10.8,70.04,5.5,13.8,18.9,1006.37,4.506785280480029,4.266735299797963,0.8631194370104192,4.761619928446843,2.812369682728631
2018-07-29,21.5,15.6,27.1,0.0,1953.0,19.53,61.04,4.7,12.1,15.4,1010.78,6.752799345494377,4.714219944219959,2.4759275076598115,6.151801362734435,4.313864435197123
2018-07-30,23.8,20.8,27.9,0.0,2096.0,20.96,65.92,3.7,12.5,19.5,1012.47,6.8922642062351365,3.9001734822207204,3.7692576952215804,5.975873804914696,4.872565750068138
2018-07-31,21.9,18.2,27.9,2.0,1887.0,18.87,70.38,4.7,12.1,18.3,1014.61,5.9772173585579385,4.326829290507261,3.037132852315958,5.653812864163934,4.345472858239946
2018-08-01,19.6,17.7,22.0,0.0,2283.0,22.830000000000002,73.17,2.8,5.9,16.7,1020.2,6.115714675142955,2.698794867373628,4.615213522609733,4.969112795812992,4.792163159211363
2018-08-02,21.3,17.8,24.9,0.0,2472.0,24.72,69.96,3.2,6.2,17.6,1021.6,6.999447134138446,3.604782727027567,4.881555784063591,5.700013234586819,5.290784509325205
2018-08-03,21.7,19.3,23.9,0.0,2624.0,26.240000000000002,68.04,2.9,6.3,17.6,1020.57,7.499150074166038,2.9140466833241283,5.224401825627435,5.884410155407856,5.554405990517646
2018-08-04,21.2,18.9,23.1,0.0,2093.0,20.93,80.25,4.6,11.9,20.3,1018.67,5.435083899715576,2.732719422524108,4.411707180322733,4.9057608425090375,4.658734011415885
2018-08-05,19.6,17.3,21.9,0.0,2484.0,24.84,69.88,6.4,11.3,16.0,1020.67,6.564557489697346,2.7257079176716315,3.658604375407984,6.401228478296199,5.0299164268520915
2018-08-06,21.3,16.8,27.9,0.0,2474.0,24.740000000000002,69.25,3.9,8.2,17.2,1015.01,7.113987221717583,4.398731918440734,4.435152322576249,6.157240092501901,5.296196207539075
2018-08-07,23.9,19.2,28.3,0.2,2359.0,23.59,67.96,3.5,8.3,19.9,1007.82,7.412018162822892,4.220302886957582,4.564317975554735,6.037243401740032,5.300780688647383
2018-08-08,22.1,19.2,25.4,0.7,1418.0,14.18,71.63,6.3,16.2,19.1,1007.91,5.106710424675885,3.311235925738983,1.5728748898279301,5.144802436055315,3.3588386629416225
2018-08-09,20.1,16.8,24.3,13.8,1602.0,16.02,76.46,5.5,25.0,17.9,1008.95,4.698687998544221,3.43607274385764,2.5324813390818983,4.611941286962242,3.5722113130220703
2018-08-10,16.9,14.0,18.9,9.0,1353.0,13.530000000000001,74.63,8.7,21.5,14.4,1014.33,4.004498095785417,2.525384218436341,1.0414828153446916,4.682158777206921,2.8618207962758064
2018-08-11,16.6,13.1,19.5,4.2,1835.0,18.35,73.25,8.8,16.7,13.8,1016.27,4.718514147304097,2.8411347745826356,1.7427411225748957,5.41224858788318,3.577494855229038
2018-08-12,18.6,14.3,23.9,0.0,1045.0,10.450000000000001,70.04,4.2,9.9,15.1,1012.02,3.7775611974010417,3.6556076898433885,1.0876441463998008,3.808581665561089,2.448112905980445
2018-08-13,19.2,16.9,24.6,23.4,703.0,7.03,80.38,2.9,10.0,17.8,1003.58,2.44391097520692,3.303575633306014,1.2869450219156646,2.521471002680471,1.9042080122980678
2018-08-14,18.8,17.2,20.7,2.3,1463.0,14.63,83.67,7.1,16.2,18.2,1008.61,3.6298243806031962,2.1867642151668516,2.4676815412780817,3.9229445193419625,3.195313030310022
2018-08-15,20.0,17.7,23.0,0.0,1392.0,13.92,80.75,4.0,9.4,18.9,1014.71,3.926145727415011,2.758043113891728,2.6799329487563774,3.6024989223733224,3.14121593556485
2018-08-16,19.2,17.3,22.2,0.1,1219.0,12.19,78.17,5.3,12.3,17.4,1012.71,3.734149778358846,2.575668748571681,1.7636190279131299,3.759778287355048,2.761698657634089
2018-08-17,18.6,16.7,21.1,0.0,1695.0,16.95,69.0,4.5,9.4,14.8,1015.73,5.079563524610618,2.3821605903352103,2.201419112681455,4.621936721530421,3.411677917105938
2018-08-18,18.6,15.5,21.4,0.0,1360.0,13.6,76.46,5.4,12.5,16.5,1018.19,3.987295663955182,2.736261430139719,1.8912988083255566,3.9334767123597087,2.9123877603426327
2018-08-19,19.2,18.2,21.4,0.9,804.0,8.040000000000001,80.75,5.9,13.0,18.0,1016.11,2.856744428732213,2.0315489377107987,0.9455729679677058,3.1285904719276716,2.0370817199476887
2018-08-20,18.6,15.9,21.1,0.5,1473.0,14.73,84.88,5.2,12.0,18.2,1016.3,3.600242857975567,2.5264294181026803,2.795174081192637,3.453081727279229,3.124127904235933
2018-08-21,19.4,15.5,24.3,0.0,1767.0,17.67,80.0,3.0,7.0,17.9,1018.8,4.69187015729964,3.3302341076399165,3.476042311409998,3.8517186995452715,3.6638805054776347
2018-08-22,20.6,18.0,25.1,0.0,2012.0,20.12,76.63,4.0,7.7,18.6,1014.87,5.4922102994539,3.0610453884842785,3.5903569444544026,4.728456582738449,4.159406763596426
2018-08-23,19.7,16.9,22.2,2.9,936.0,9.36,80.46,5.3,12.5,18.5,1008.8,3.118570322773916,2.559939114348356,1.3359002883111586,3.1470861678238506,2.2414932280675046
2018-08-24,16.0,12.3,18.1,12.4,1560.0,15.6,70.63,7.8,17.6,12.9,1006.23,4.431005459714353,2.3920709108698546,1.0250752948629591,4.730310587275803,2.8776929410693812
2018-08-25,14.4,10.6,17.9,7.0,1385.0,13.85,71.54,6.9,16.9,11.6,1006.18,3.9214972181946193,2.5332328249627794,0.8928205035708912,4.167615312655846,2.5302179081133684
2018-08-26,15.5,12.7,18.3,6.6,1322.0,13.22,63.96,5.6,16.7,11.2,1010.67,4.41848096877468,2.2732213077437784,0.549051990532881,4.368647243508517,2.458849617020699
2018-08-27,16.1,12.1,18.4,1.5,1051.0,10.51,81.08,8.3,16.4,14.7,1005.95,3.0140380938758087,2.4313641467682716,0.9795928291675349,3.3868957512331157,2.1832442902003253
2018-08-28,17.4,15.1,20.0,0.0,914.0,9.14,76.75,4.0,10.8,15.3,1016.17,2.986220846081463,2.2050979733515907,1.174541681469956,2.8947170514659217,2.034629366467939
2018-08-29,17.3,13.6,22.3,3.0,1471.0,14.71,79.92,4.8,13.7,15.8,1012.01,3.7902227964967974,2.901291479698747,2.160057540244659,3.571948170326735,2.866002855285697
2018-08-30,17.2,15.7,17.9,0.0,1427.0,14.27,73.08,10.0,15.8,14.3,1016.44,4.360879067971373,1.4403612233435175,0.33884063806867726,5.035312019224325,2.687076328646501
2018-08-31,16.4,14.4,17.8,0.1,1335.0,13.35,65.92,6.9,12.1,12.3,1021.01,4.543898401335876,1.732027204725407,0.2669546253895074,4.625095209460346,2.4460249174249267
2018-09-01,16.5,13.3,18.8,0.0,1980.0,19.8,66.08,4.5,8.1,12.4,1025.15,5.385815481152471,2.186709676109375,2.0115081120604934,4.475465723124369,3.2434869175924312
2018-09-02,17.3,13.6,20.0,0.0,1892.0,18.92,77.88,4.4,8.7,15.4,1025.01,4.637233154046382,2.388737449092911,2.7883577799185026,3.846680825928363,3.317519302923433
2018-09-03,19.3,17.4,21.1,0.0,1544.0,15.44,87.75,5.0,9.4,19.7,1017.81,3.594649077908752,1.8994620087403589,2.9518729516355466,3.2036637095586804,3.0777683305971135
2018-09-04,18.8,16.8,20.7,0.0,1675.0,16.75,86.67,5.0,9.0,18.9,1016.14,3.8309729263906624,1.9031909980807356,3.0406632970475087,3.362053130026041,3.201358213536775
2018-09-05,18.5,15.0,21.9,0.0,1798.0,17.98,81.5,4.4,10.0,17.4,1016.7,4.422800187752187,2.4833714499762496,2.889144435149536,3.676576630652633,3.2828605329010845
2018-09-06,17.7,15.2,19.6,16.8,690.0,6.9,84.38,3.0,10.0,17.1,1010.13,2.1114025826582554,1.9179394340837088,1.2973990514333433,1.9848522200949947,1.641125635764169
2018-09-07,15.4,12.2,16.9,10.5,854.0,8.540000000000001,75.71,6.2,16.4,13.3,1008.61,2.917235937727298,1.833010021360779,0.4298198550289425,3.0232167598023922,1.7265183074156674
2018-09-08,15.6,12.9,18.4,3.4,1231.0,12.31,76.58,7.2,14.5,13.5,1013.72,3.4950953770817357,1.9721094697894526,0.7248138626223293,3.6423221719666614,2.1835680172944953
2018-09-09,17.4,13.9,21.2,0.1,1371.0,13.71,78.63,5.0,11.2,15.6,1016.05,3.7324831964689054,2.366792881937283,1.6054802725274975,3.352741153085849,2.479110712806673
